start_timestamp,end_timestamp,cpu_request_avg_container,cpu_request_sum_container,cpu_limit_avg_container,cpu_limit_sum_container,cpu_usage_sum_container,cpu_usage_avg_container,cpu_usage_max_container,cpu_usage_min_container,cpu_throttle_sum_container,cpu_throttle_avg_container,cpu_throttle_max_container
Wed Jan  4 10:26:35 UTC 2023,Wed Jan  4 10:41:36 UTC 2023,"4","12",,,,,,,,,
Wed Jan  4 10:41:36 UTC 2023,Wed Jan  4 10:56:36 UTC 2023,"4","12",,,"7.072583838816254","2.357527946272085","2.9950056536481484","0.5284709566565311",,,
Wed Jan  4 10:56:36 UTC 2023,Wed Jan  4 11:11:36 UTC 2023,"4","12",,,"7.664619739708642","2.554873246569547","2.7555574831074092","2.37421620432963",,,
Wed Jan  4 11:11:36 UTC 2023,Wed Jan  4 11:26:37 UTC 2023,"4","12",,,"7.656916204386156","2.5523054014620516","2.7438935966888898","2.4031789213333337",,,
Wed Jan  4 11:26:37 UTC 2023,Wed Jan  4 11:41:37 UTC 2023,"4","12",,,"7.650381076023774","2.5501270253412582","2.677568753196297","2.3916398550296303",,,
Wed Jan  4 11:41:37 UTC 2023,Wed Jan  4 11:56:37 UTC 2023,"4","12",,,"7.652656431990248","2.5508854773300826","2.715819553366668","2.4082987640444453",,,
Wed Jan  4 11:56:37 UTC 2023,Wed Jan  4 12:11:38 UTC 2023,"4","12",,,"7.647821566725481","2.5492738555751604","2.7924769693888907","2.3988665386962937",,,
Wed Jan  4 12:11:38 UTC 2023,Wed Jan  4 12:26:38 UTC 2023,"4","12",,,"7.6985991812440435","2.566199727081348","2.7054467314333364","2.391308016244444",,,
Wed Jan  4 12:26:38 UTC 2023,Wed Jan  4 12:41:38 UTC 2023,"4","12",,,"7.6977285581559265","2.565909519385309","2.717460443537035","2.3935399521444465",,,
Wed Jan  4 12:41:38 UTC 2023,Wed Jan  4 12:56:39 UTC 2023,"4","12",,,"7.6508442608259255","2.550281420275309","2.73524916037037","2.424526857870364",,,
Wed Jan  4 12:56:39 UTC 2023,Wed Jan  4 13:11:39 UTC 2023,"4","12",,,"7.691418575850124","2.5638061919500412","2.7724619527222214","2.3816581175296223",,,
Wed Jan  4 13:11:39 UTC 2023,Wed Jan  4 13:26:39 UTC 2023,"4","12",,,"7.65263002398074","2.550876674660247","2.743916160692593","2.377260377240735",,,
Wed Jan  4 13:26:39 UTC 2023,Wed Jan  4 13:41:40 UTC 2023,"4","12",,,"7.656272198783087","2.5520907329276956","2.72311127530741","2.4021214295074094",,,
Wed Jan  4 13:41:40 UTC 2023,Wed Jan  4 13:56:40 UTC 2023,"4","12",,,"7.6381107610549925","2.546036920351664","2.7662281437074046","2.344725801729631",,,
Wed Jan  4 13:56:40 UTC 2023,Wed Jan  4 14:11:40 UTC 2023,"4","12",,,"7.630661205201482","2.543553735067161","2.7458037372333317","2.367000430729631",,,
Wed Jan  4 14:11:40 UTC 2023,Wed Jan  4 14:26:41 UTC 2023,"4","12",,,"7.644328235719627","2.5481094119065424","2.75370719509258","2.338795763559244",,,
Wed Jan  4 14:26:41 UTC 2023,Wed Jan  4 14:41:41 UTC 2023,"4","12",,,"7.657759006498027","2.5525863354993428","2.7265409559555542","2.3861457159814665",,,
Wed Jan  4 14:41:41 UTC 2023,Wed Jan  4 14:56:41 UTC 2023,"4","12",,,"7.633405384820247","2.544468461606749","2.6925042033703734","2.361957446381469",,,
Wed Jan  4 14:56:41 UTC 2023,Wed Jan  4 15:11:42 UTC 2023,"4","12",,,"7.657071302391728","2.5523571007972428","2.7489021767296236","2.3931387796407595",,,
Wed Jan  4 15:11:42 UTC 2023,Wed Jan  4 15:26:42 UTC 2023,"4","12",,,"7.63803689995136","2.546012299983787","2.6924200719592424","2.3657326512259145",,,
Wed Jan  4 15:26:42 UTC 2023,Wed Jan  4 15:41:43 UTC 2023,"4","12",,,"7.636139547567035","2.5453798491890116","2.737772070259261","2.377762147644454",,,
Wed Jan  4 15:41:43 UTC 2023,Wed Jan  4 15:56:43 UTC 2023,"4","12",,,"7.643748141988791","2.547916047329597","2.7282835749185192","2.3940669043629628",,,
Wed Jan  4 15:56:43 UTC 2023,Wed Jan  4 16:11:43 UTC 2023,"4","12",,,"7.6630460655139965","2.5543486885046653","2.753100692066666","2.410781632344448",,,
