start_timestamp,end_timestamp,cpu_request_avg_container,cpu_request_sum_container,cpu_limit_avg_container,cpu_limit_sum_container,cpu_usage_sum_container,cpu_usage_avg_container,cpu_usage_max_container,cpu_usage_min_container,cpu_throttle_sum_container,cpu_throttle_avg_container,cpu_throttle_max_container	,mem_request_avg_container,mem_request_sum_container,mem_limit_avg_container,mem_limit_sum_container,mem_usage_sum_container,mem_usage_avg_container,mem_usage_max_container,mem_usage_min_container,mem_rss_sum_container,mem_rss_avg_container,mem_rss_max_container,mem_rss_min_container	,network_sum_pod,network_avg_pod,network_max_pod,network_min_pod
Wed Jan  4 12:42:25 UTC 2023,Wed Jan  4 12:57:26 UTC 2023,"4","12",,,"12.959782839419667","4.319927613139889","4.68898500885927","4.018130416155543",,,	,"4096000000","12288000000",,,"5485342852.129032","1828447617.3763437","2921029632","1240854528","5429428356.129032","1809809452.0430107","2884591616","1225404416"	,"313.74829991351555","104.58276663783852","104.90948140164626","104.39540229885058"
Wed Jan  4 12:57:26 UTC 2023,Wed Jan  4 13:12:26 UTC 2023,"4","12",,,"13.118700834898151","4.372900278299384","4.6877188563074155","4.02450954137778",,,	,"4096000000","12288000000",,,"5436929717.67742","1812309905.8924732","3226902528","1288712192","5380742375.225806","1793580791.7419353","3199856640","1273782272"	,"317.1148930968768","105.70496436562564","106.38620689655174","105.01703490671416"
Wed Jan  4 13:12:26 UTC 2023,Wed Jan  4 13:27:26 UTC 2023,"4","12",,,"13.173618977505065","4.391206325835022","4.790112909048131","4.056433451933333",,,	,"4096000000","12288000000",,,"5398875367.225807","1799625122.4086025","2911686656","1397727232","5340708335.483871","1780236111.827957","2893905920","1376497664"	,"315.6521771542731","105.21739238475772","105.3755465902738","105.02375700078086"
Wed Jan  4 13:27:26 UTC 2023,Wed Jan  4 13:42:26 UTC 2023,"4","12",,,"13.077577848945062","4.3591926163150205","4.66513719710371","3.95853856912592",,,	,"4096000000","12288000000",,,"5636938322.580645","1878979440.860215","3002998784","1484566528","5576242869.67742","1858747623.2258065","2982346752","1466753024"	,"316.91776446897586","105.63925482299197","106.81183402253468","104.86914883724579"
Wed Jan  4 13:42:26 UTC 2023,Wed Jan  4 13:57:27 UTC 2023,"4","12",,,"13.187312219990801","4.395770739996934","4.850334390718517","3.9461999012259183",,,	,"4096000000","12288000000",,,"6035420589.419355","2011806863.1397848","2863898624","1530675200","5975257616.51613","1991752538.83871","2845163520","1510383616"	,"320.5580208728232","106.8526736242744","107.26893641907328","106.4040269824856"
Wed Jan  4 13:57:27 UTC 2023,Wed Jan  4 14:12:27 UTC 2023,"4","12",,,"13.45383780825605","4.484612602752017","4.8789162188407555","4.128637857740736",,,	,"4096000000","12288000000",,,"6124243406.451612","2041414468.8172042","2801156096","1667670016","6061365974.709679","2020455324.9032261","2783076352","1648762880"	,"316.3637285874422","105.45457619581407","106.71954022988507","104.72413793103449"
Wed Jan  4 14:12:27 UTC 2023,Wed Jan  4 14:27:27 UTC 2023,"4","12",,,"13.510702681089386","4.503567560363129","4.862524502866668","4.219909120407425",,,	,"4096000000","12288000000",,,"6334974018.064516","2111658006.0215054","3017187328","1711616000","6268819125.67742","2089606375.2258062","2997956608","1690017792"	,"315.2712643678161","105.0904214559387","105.6","104.34942528735633"
Wed Jan  4 14:27:27 UTC 2023,Wed Jan  4 14:42:28 UTC 2023,"4","12",,,"13.521877856819717","4.507292618939905","4.861291481929625","4.1825354810481565",,,	,"4096000000","12288000000",,,"6675201783.741935","2225067261.2473116","3204186112","1781678080","6603217622.709679","2201072540.903226","3176898560","1755865088"	,"312.6344827586207","104.21149425287358","104.33103448275862","104.00689655172414"
Wed Jan  4 14:42:28 UTC 2023,Wed Jan  4 14:57:28 UTC 2023,"4","12",,,"13.377244813866792","4.4590816046222645","4.716268426829629","4.117112735085189",,,	,"4096000000","12288000000",,,"6763060587.354838","2254353529.1182795","3388960768","1860427776","6689979755.354837","2229993251.784946","3361841152","1835048960"	,"316.1264367816092","105.37547892720306","105.76091954022989","104.78390804597701"
Wed Jan  4 14:57:28 UTC 2023,Wed Jan  4 15:12:28 UTC 2023,"4","12",,,"13.35655160918926","4.452183869729753","4.750498774351877","4.1641673654037055",,,	,"4096000000","12288000000",,,"7151741126.193548","2383913708.731183","3576061952","1934311424","7078006255.483871","2359335418.4946237","3552464896","1910034432"	,"316.75862068965523","105.58620689655174","105.816091954023","105.21379310344828"
Wed Jan  4 15:12:28 UTC 2023,Wed Jan  4 15:27:29 UTC 2023,"4","12",,,"13.115034821294323","4.371678273764775","4.638190983866689","4.045870519125957",,,	,"4096000000","12288000000",,,"7107714807.741936","2369238269.2473116","3506266112","2051305472","7033566901.677421","2344522300.55914","3478818816","2022977536"	,"316.55172413793105","105.51724137931035","105.93563218390806","104.84827586206897"
