start_timestamp,end_timestamp,cpu_request_avg_container,cpu_request_sum_container,cpu_limit_avg_container,cpu_limit_sum_container,cpu_usage_sum_container,cpu_usage_avg_container,cpu_usage_max_container,cpu_usage_min_container,cpu_throttle_sum_container,cpu_throttle_avg_container,cpu_throttle_max_container
Wed Jan  4 18:24:46 UTC 2023,Wed Jan  4 18:39:46 UTC 2023,"4","12","8","24","3.405370088505896","1.1351233628352986","1.1968189551148194","1.0760495058444375","0","0","0"
Wed Jan  4 18:39:46 UTC 2023,Wed Jan  4 18:54:46 UTC 2023,"4","12","8","24","3.4150778641703727","1.138359288056791","1.2058325731259243","1.0722334799296396","0","0","0"
Wed Jan  4 18:54:46 UTC 2023,Wed Jan  4 19:09:47 UTC 2023,"4","12","8","24","3.3963289884791332","1.1321096628263776","1.1976452710962837","1.0833262047444467","0","0","0"
Wed Jan  4 19:09:47 UTC 2023,Wed Jan  4 19:24:47 UTC 2023,"4","12","8","24","3.4063841832001263","1.135461394400042","1.2077540655703667","1.0649572701259145","0","0","0"
Wed Jan  4 19:24:47 UTC 2023,Wed Jan  4 19:39:47 UTC 2023,"4","12","8","24","3.4044077755312525","1.1348025918437508","1.2026892267000222","1.0814104340111146","0","0","0"
Wed Jan  4 19:39:47 UTC 2023,Wed Jan  4 19:54:47 UTC 2023,"4","12","8","24","3.414343847460987","1.138114615820329","1.205447273003692","1.0648860234555388","0","0","0"
Wed Jan  4 19:54:47 UTC 2023,Wed Jan  4 20:09:48 UTC 2023,"4","12","8","24","3.4008252342708634","1.1336084114236211","1.206114802866688","1.0651281251185098","0","0","0"
Wed Jan  4 20:09:48 UTC 2023,Wed Jan  4 20:24:48 UTC 2023,"4","12","8","24","3.398018273332781","1.1326727577775937","1.2051281213555571","1.066337617518514","0","0","0"
Wed Jan  4 20:24:48 UTC 2023,Wed Jan  4 20:39:48 UTC 2023,"4","12","8","24","3.4097835363817257","1.136594512127242","1.1987132263222184","1.059356807922234","0","0","0"
Wed Jan  4 20:39:48 UTC 2023,Wed Jan  4 20:54:49 UTC 2023,"4","12","8","24","3.408068685490167","1.136022895163389","1.2022612704222007","1.0823784393333309","0","0","0"
Wed Jan  4 20:54:49 UTC 2023,Wed Jan  4 21:09:49 UTC 2023,"4","12","8","24","3.406510569812888","1.1355035232709627","1.192886388325914","1.0694067661222006","0","0","0"
Wed Jan  4 21:09:49 UTC 2023,Wed Jan  4 21:24:49 UTC 2023,"4","12","8","24","3.4074882951535788","1.1358294317178597","1.1905028007481533","1.0805446112925927","0","0","0"
Wed Jan  4 21:24:49 UTC 2023,Wed Jan  4 21:39:49 UTC 2023,"4","12","8","24","3.405323316697771","1.1351077722325904","1.1986505075482","1.0735988717666867","0","0","0"
Wed Jan  4 21:39:49 UTC 2023,Wed Jan  4 21:54:50 UTC 2023,"4","12","8","24","3.409133578498146","1.1363778594993819","1.2039597878370303","1.0696762889185198","0","0","0"
Wed Jan  4 21:54:50 UTC 2023,Wed Jan  4 22:09:50 UTC 2023,"4","12","8","24","3.3970875316139435","1.132362510537981","1.1974578295407237","1.0719810966592545","0","0","0"
Wed Jan  4 22:09:50 UTC 2023,Wed Jan  4 22:24:50 UTC 2023,"4","12","8","24","3.4091218636612357","1.1363739545537452","1.2035677237740687","1.0612670135703715","0","0","0"
Wed Jan  4 22:24:50 UTC 2023,Wed Jan  4 22:39:51 UTC 2023,"4","12","8","24","3.4083112504828463","1.1361037501609488","1.1958653672555455","1.0737693669185253","0","0","0"
Wed Jan  4 22:39:51 UTC 2023,Wed Jan  4 22:54:51 UTC 2023,"4","12","8","24","3.4098129381904343","1.1366043127301446","1.2001755260502882","1.0651821948333235","0","0","0"
Wed Jan  4 22:54:51 UTC 2023,Wed Jan  4 23:09:51 UTC 2023,"4","12","8","24","3.4050965753744866","1.1350321917914956","1.2080250585555472","1.0720659703185247","0","0","0"
Wed Jan  4 23:09:51 UTC 2023,Wed Jan  4 23:24:51 UTC 2023,"4","12","8","24","3.410452976682281","1.1368176588940937","1.1984309768518466","1.077179579696315","0","0","0"
Wed Jan  4 23:24:51 UTC 2023,Wed Jan  4 23:39:52 UTC 2023,"4","12","8","24","3.408049761409263","1.136016587136421","1.2023188456407365","1.0660379917074116","0","0","0"
Wed Jan  4 23:39:52 UTC 2023,Wed Jan  4 23:54:52 UTC 2023,"4","12","8","24","3.4040655661553076","1.134688522051769","1.197411104966671","1.0724543165925922","0","0","0"
Wed Jan  4 23:54:52 UTC 2023,Thu Jan  5 00:09:52 UTC 2023,"4","12","8","24","3.4040909954398773","1.134696998479959","1.1890419841852067","1.070111531418526","0","0","0"
Thu Jan  5 00:09:52 UTC 2023,Thu Jan  5 00:24:53 UTC 2023,"4","12","8","24","3.4233193354528355","1.1411064451509452","1.204416102381462","1.0642435070999825","0","0","0"
Thu Jan  5 00:24:53 UTC 2023,Thu Jan  5 00:39:53 UTC 2023,"4","12","8","24","3.402232632338535","1.134077544112845","1.2090924797592582","1.0586604832407223","0","0","0"
Thu Jan  5 00:39:53 UTC 2023,Thu Jan  5 00:54:53 UTC 2023,"4","12","8","24","3.4001995521017685","1.1333998507005896","1.2037134229259445","1.0721663761666773","0","0","0"
Thu Jan  5 00:54:53 UTC 2023,Thu Jan  5 01:09:53 UTC 2023,"4","12","8","24","3.4109140019637056","1.136971333987902","1.2026267781777684","1.0661585688333381","0","0","0"
Thu Jan  5 01:09:53 UTC 2023,Thu Jan  5 01:24:54 UTC 2023,"4","12","8","24","3.408986531156296","1.1363288437187653","1.2020292122333358","1.0665043766666646","0","0","0"
Thu Jan  5 01:24:54 UTC 2023,Thu Jan  5 01:39:54 UTC 2023,"4","12","8","24","3.400485703582207","1.1334952345274023","1.204811510970386","1.0625414610962993","0","0","0"
Thu Jan  5 01:39:54 UTC 2023,Thu Jan  5 01:54:54 UTC 2023,"4","12","8","24","3.4114724171541866","1.1371574723847289","1.1966704198444387","1.0721199793259277","0","0","0"
