start_timestamp,end_timestamp,cpu_request_avg_container,cpu_request_sum_container,cpu_limit_avg_container,cpu_limit_sum_container,cpu_usage_sum_container,cpu_usage_avg_container,cpu_usage_max_container,cpu_usage_min_container,cpu_throttle_sum_container,cpu_throttle_avg_container,cpu_throttle_max_container	,mem_request_avg_container,mem_request_sum_container,mem_limit_avg_container,mem_limit_sum_container,mem_usage_sum_container,mem_usage_avg_container,mem_usage_max_container,mem_usage_min_container,mem_rss_sum_container,mem_rss_avg_container,mem_rss_max_container,mem_rss_min_container	,network_sum_pod,network_avg_pod,network_max_pod,network_min_pod
Thu Jan  5 00:57:15 UTC 2023,Thu Jan  5 01:12:16 UTC 2023,"4","12",,,"14.649024743064839","4.883008247688279","5.505532997096372","4.2110261692814275",,,	,"4096000000","12288000000",,,"9754166305.032257","3251388768.3440857","7152070656","1809862656","9325205570.064514","3108401856.6881714","6984245248","1669107712"	,"320.6069636696578","106.86898788988591","108.48282573862326","105.85747126436783"
Thu Jan  5 01:12:16 UTC 2023,Thu Jan  5 01:27:16 UTC 2023,"4","12",,,"14.788596482621465","4.929532160873821","5.539920904318569","4.336409849348086",,,	,"4096000000","12288000000",,,"9226931959.741934","3075643986.5806446","5786189824","1768493056","8795091340.387096","2931697113.4623656","5627760640","1620443136"	,"319.04536851733207","106.34845617244403","107.97180529894128","105.13333333333334"
Thu Jan  5 01:27:16 UTC 2023,Thu Jan  5 01:42:16 UTC 2023,"4","12",,,"14.775299655380648","4.925099885126882","5.359250500077744","4.410810764825955",,,	,"4096000000","12288000000",,,"9320315870.967741","3106771956.9892473","6980657152","1730551808","8871417261.419357","2957139087.1397853","6823718912","1577328640"	,"314.22896439834807","104.7429881327827","107.61976899604925","102.24827586206897"
Thu Jan  5 01:42:16 UTC 2023,Thu Jan  5 01:57:17 UTC 2023,"4","12",,,"14.659673902204808","4.886557967401602","5.391520387081525","4.419884212162988",,,	,"4096000000","12288000000",,,"9329323503.48387","3109774501.16129","5572112384","1770266624","8888552414.967743","2962850804.9892473","5398282240","1622650880"	,"321.1247584782305","107.04158615941017","109.75924123685117","105.1241379310345"
Thu Jan  5 01:57:17 UTC 2023,Thu Jan  5 02:12:17 UTC 2023,"4","12",,,"14.779401849727304","4.9264672832424345","5.455698654333483","4.444830071059254",,,	,"4096000000","12288000000",,,"9371980304.516129","3123993434.8387094","5458083840","1742213120","8925386818.064516","2975128939.354839","5308809216","1597857792"	,"315.55530016629245","105.18510005543081","106.77828867203957","103.86896551724138"
Thu Jan  5 02:12:17 UTC 2023,Thu Jan  5 02:27:17 UTC 2023,"4","12",,,"15.14941366371492","5.04980455457164","5.608715970562858","4.486774245159123",,,	,"4096000000","12288000000",,,"9473076719.483871","3157692239.827957","5635358720","1863041024","9017484849.548386","3005828283.1827955","5466161152","1712148480"	,"317.88224311005763","105.96074770335254","108.43626609856335","104.60689655172413"
Thu Jan  5 02:27:17 UTC 2023,Thu Jan  5 02:42:18 UTC 2023,"4","12",,,"15.025751163270872","5.008583721090291","5.656876744592511","4.300190064388854",,,	,"4096000000","12288000000",,,"9614069495.741936","3204689831.9139786","6082248704","1924386816","9154321639.225807","3051440546.408602","5937614848","1798520832"	,"317.3563387922635","105.78544626408782","107.40461465433245","104.56781609195403"
Thu Jan  5 02:42:18 UTC 2023,Thu Jan  5 02:57:18 UTC 2023,"4","12",,,"14.877574761969138","4.959191587323046","5.641316833363035","4.252304348751851",,,	,"4096000000","12288000000",,,"10031809701.16129","3343936567.0537634","5394243584","1884532736","9562659146.322582","3187553048.774194","5248479232","1757585408"	,"314.68324402614826","104.89441467538276","107.31542793419422","103.41609195402299"
Thu Jan  5 02:57:18 UTC 2023,Thu Jan  5 03:12:18 UTC 2023,"4","12",,,"14.699402647014072","4.899800882338024","5.456325849188984","4.342770978003628",,,	,"4096000000","12288000000",,,"9619000286.967743","3206333428.989248","6457450496","1773043712","9147816662.709679","3049272220.903226","6289805312","1616519168"	,"321.82800919868123","107.27600306622708","109.58662988833635","105.65517241379311"
Thu Jan  5 03:12:18 UTC 2023,Thu Jan  5 03:27:18 UTC 2023,"4","12",,,"14.749358407051481","4.916452802350493","5.450583776281457","4.525185435407373",,,	,"4096000000","12288000000",,,"9722337610.322582","3240779203.4408603","6413504512","1779273728","9253376792.774195","3084458930.9247317","6254235648","1611374592"	,"317.9209344816061","105.97364482720202","108.37380804482443","103.71264367816093"
Thu Jan  5 03:27:18 UTC 2023,Thu Jan  5 03:42:19 UTC 2023,"4","12",,,"15.015571399096423","5.005190466365475","5.818175241481556","4.519183268399987",,,	,"4096000000","12288000000",,,"9975297981.935482","3325099327.3118277","6290038784","1807425536","9499621309.935484","3166540436.645161","6100566016","1645182976"	,"316.78366299894964","105.59455433298322","108.13078943573123","104.1241379310345"
