start_timestamp,end_timestamp,cpu_request_avg_container,cpu_request_sum_container,cpu_limit_avg_container,cpu_limit_sum_container,cpu_usage_sum_container,cpu_usage_avg_container,cpu_usage_max_container,cpu_usage_min_container,cpu_throttle_sum_container,cpu_throttle_avg_container,cpu_throttle_max_container	,mem_request_avg_container,mem_request_sum_container,mem_limit_avg_container,mem_limit_sum_container,mem_usage_sum_container,mem_usage_avg_container,mem_usage_max_container,mem_usage_min_container,mem_rss_sum_container,mem_rss_avg_container,mem_rss_max_container,mem_rss_min_container	,network_sum_pod,network_avg_pod,network_max_pod,network_min_pod
Tue Jan 31 21:34:12 UTC 2023,Tue Jan 31 21:49:13 UTC 2023,"4","12",,,,"2.211615341026379","3.833667325632026","0.8384953594999388",,,	,"4096000000","12288000000",,,"8633457054.004301","2877819018.001434","3320553472","2340474880","7698735650.133332","2566245216.7111106","3002806272","2028359680"	,"305.232183908046","101.74406130268201","102.4367816091954","101.17241379310346"
Tue Jan 31 21:49:13 UTC 2023,Tue Jan 31 22:04:13 UTC 2023,"4","12",,,,"2.2351232082333308","3.241027205666372","0.9880191384659459",,,	,"4096000000","12288000000",,,"8590379571.750538","2863459857.250179","3306061824","2351497216","7643672139.974194","2547890713.3247313","2994982912","2041028608"	,"307.15402298850574","102.38467432950192","104.3816091954023","101.22528735632186"
Tue Jan 31 22:04:13 UTC 2023,Tue Jan 31 22:19:13 UTC 2023,"4","12",,,,"2.236217317338903","3.340112615202088","1.0915974884332778",,,	,"4096000000","12288000000",,,"8565095355.733334","2855031785.244445","3323645952","2337886208","7619660181.195698","2539886727.0652328","3001651200","2028437504"	,"305.8103448275862","101.9367816091954","104.00229885057472","100.11379310344827"
Tue Jan 31 22:19:13 UTC 2023,Tue Jan 31 22:34:14 UTC 2023,"4","12",,,,"2.2011982365626057","3.0907607272655393","1.165884690033272",,,	,"4096000000","12288000000",,,"8644824731.251612","2881608243.7505374","3326939136","2338156544","7700231337.565591","2566743779.1885304","3011796992","2026291200"	,"306.27816091954026","102.09272030651341","102.62988505747127","101.53333333333333"
Tue Jan 31 22:34:14 UTC 2023,Tue Jan 31 22:49:14 UTC 2023,"4","12",,,,"2.550191350074287","5.428510913668045","1.1314306465326809",,,	,"4096000000","12288000000",,,"9065972509.178493","3021990836.3928313","3460411392","2338131968","8112786967.12258","2704262322.374193","3134214144","2030202880"	,"307.72528735632187","102.57509578544062","103.08390804597703","101.85517241379311"
Tue Jan 31 22:49:14 UTC 2023,Tue Jan 31 23:04:15 UTC 2023,"4","12",,,,"3.708472868755581","5.648717946233228","2.0617749927332625",,,	,"4096000000","12288000000",,,"10024624982.434406","3341541660.811469","3477442560","3114659840","9034218344.051613","3011406114.6838703","3142643712","2786512896"	,"307.4172413793103","102.47241379310344","103.11494252873564","101.25287356321839"
Tue Jan 31 23:04:15 UTC 2023,Tue Jan 31 23:19:15 UTC 2023,"4","12",,,,"3.700664897286318","5.05428406756837","1.820603823234948",,,	,"4096000000","12288000000",,,"10157138888.946236","3385712962.9820786","3558580224","3179151360","9158322990.795696","3052774330.265232","3219070976","2846355456"	,"304.7206896551724","101.5735632183908","102.68965517241378","100.04252873563219"
Tue Jan 31 23:19:15 UTC 2023,Tue Jan 31 23:34:15 UTC 2023,"4","12",,,,"3.6897071231203586","5.485149648436345","1.507787464966532",,,	,"4096000000","12288000000",,,"10255561223.707527","3418520407.9025087","3557371904","3192893440","9250111430.744087","3083370476.9146957","3219218432","2862100480"	,"307.90000000000003","102.63333333333334","102.86551724137932","102.1793103448276"
Tue Jan 31 23:34:16 UTC 2023,Tue Jan 31 23:49:16 UTC 2023,"4","12",,,,"3.687719603540393","5.639714440963386","1.6861647123005241",,,	,"4096000000","12288000000",,,"10349400033.169893","3449800011.056631","3572690944","3248336896","9340606759.088173","3113535586.3627243","3229442048","2910384128"	,"305.5310344827586","101.84367816091955","103.22528735632186","100.79310344827586"
Tue Jan 31 23:49:16 UTC 2023,Wed Feb  1 00:04:16 UTC 2023,"4","12",,,,"3.6954847554010515","5.4113489377351165","1.696450691530481",,,	,"4096000000","12288000000",,,"10334926469.230108","3444975489.743369","3572781056","3220901888","9322984124.28387","3107661374.7612906","3230666752","2886029312"	,"305.10574712643677","101.70191570881227","101.98620689655172","101.44367816091955"
Wed Feb  1 00:04:16 UTC 2023,Wed Feb  1 00:19:17 UTC 2023,"4","12",,,,"3.6595109644311448","5.709631514863577","1.9901105086319149",,,	,"4096000000","12288000000",,,"10323781535.105375","3441260511.701792","3581931520","3244277760","9304094940.215054","3101364980.0716844","3237236736","2906644480"	,"304.39425287356323","101.46475095785442","102.59310344827585","100.43563218390806"
Wed Feb  1 00:19:17 UTC 2023,Wed Feb  1 00:34:17 UTC 2023,"4","12",,,,"3.686359891482603","5.821973646668872","1.5111018925672397",,,	,"4096000000","12288000000",,,"10362972115.95699","3454324038.6523304","3585286144","3244613632","9336475907.853764","3112158635.9512544","3236052992","2904203264"	,"305.8735632183908","101.95785440613028","102.94712643678162","101.18620689655172"
Wed Feb  1 00:34:17 UTC 2023,Wed Feb  1 00:49:17 UTC 2023,"4","12",,,,"8.247072199322584","38.040722259300914","1.6328394507368407",,,	,"4096000000","12288000000",,,"10582126702.107527","3527375567.369176","4410392576","2973061120","9562250810.356989","3187416936.785663","4079382528","2647367680"	,"308.1712643678161","102.72375478927205","104.1057471264368","101.18620689655172"
Wed Feb  1 00:49:18 UTC 2023,Wed Feb  1 01:04:18 UTC 2023,"4","12",,,,"26.972441815150756","43.97825070303322","10.59189024049944",,,	,"4096000000","12288000000",,,"11196487450.976343","3732162483.658781","4784926720","2972639232","10186693898.460215","3395564632.8200717","4459057152","2647216128"	,"306.78735632183907","102.2624521072797","103.27471264367817","101.32183908045977"
Wed Feb  1 01:04:18 UTC 2023,Wed Feb  1 01:19:18 UTC 2023,"4","12",,,,"27.028983274105187","40.897717919169615","10.924961608465916",,,	,"4096000000","12288000000",,,"11141427050.253763","3713809016.7512546","4710318080","2981924864","10153008566.227957","3384336188.742652","4383678464","2654474240"	,"308.1563218390805","102.71877394636016","104.51034482758621","101.80689655172414"
Wed Feb  1 01:19:18 UTC 2023,Wed Feb  1 01:34:19 UTC 2023,"4","12",,,,"27.411163487495664","41.32018649970026","14.4281080658664",,,	,"4096000000","12288000000",,,"10949726564.748386","3649908854.916129","4675772416","2942193664","9958862187.354837","3319620729.118279","4346888192","2617069568"	,"309.9425287356322","103.31417624521073","104.37241379310346","102.17701149425288"
Wed Feb  1 01:34:19 UTC 2023,Wed Feb  1 01:49:19 UTC 2023,"4","12",,,,"26.81482226195698","41.9659413710353","11.261647928630312",,,	,"4096000000","12288000000",,,"11283472494.107527","3761157498.0358424","4732895232","2943705088","10293403013.780645","3431134337.926882","4409376768","2625392640"	,"304.4574712643678","101.48582375478927","101.86896551724138","100.82758620689656"
Wed Feb  1 01:49:19 UTC 2023,Wed Feb  1 02:04:20 UTC 2023,"4","12",,,,"27.096298316202976","43.60050645976638","12.455887241564536",,,	,"4096000000","12288000000",,,"10895383047.707527","3631794349.235842","4505767936","2976104448","9918429730.133333","3306143243.377778","4160884736","2653675520"	,"306.3379310344827","102.11264367816091","102.48045977011495","101.60919540229885"
Wed Feb  1 02:04:20 UTC 2023,Wed Feb  1 02:19:20 UTC 2023,"4","12",,,,"27.276575102107383","41.796527135864984","12.334176032198593",,,	,"4096000000","12288000000",,,"10975220390.262365","3658406796.754122","4695646208","2982481920","9976507596.8","3325502532.2666664","4336185344","2666516480"	,"306.26666666666665","102.0888888888889","103.69195402298851","101.28735632183908"
Wed Feb  1 02:19:20 UTC 2023,Wed Feb  1 02:34:20 UTC 2023,"4","12",,,,"26.923378143775214","43.76272948036979","10.779948797131267",,,	,"4096000000","12288000000",,,"11032470239.51828","3674321625.645878","4826796032","2976083968","10042143094.365593","3347381031.4551973","4495691776","2653609984"	,"306.53793103448277","102.1793103448276","102.82298850574713","101.68505747126439"
Wed Feb  1 02:34:20 UTC 2023,Wed Feb  1 02:49:21 UTC 2023,"4","12",,,,"22.728475795920026","42.48177460986965","2.2645160196659466",,,	,"4096000000","12288000000",,,"10669649717.402151","3556549905.800717","4724666368","2868469760","9636856530.305376","3212285510.101792","4356747264","2548920320"	,"307.34597701149426","102.44865900383142","103.52413793103449","101.02068965517242"
Wed Feb  1 02:49:21 UTC 2023,Wed Feb  1 03:04:21 UTC 2023,"4","12",,,,"3.0141301927888438","4.347104117297567","1.511119245167356",,,	,"4096000000","12288000000",,,"8927499988.507526","2975833329.5025086","3074461696","2868404224","7954487961.049461","2651495987.016487","2743480320","2548944896"	,"308.07356321839086","102.69118773946362","103.55402298850575","102.24597701149426"
Wed Feb  1 03:04:21 UTC 2023,Wed Feb  1 03:19:22 UTC 2023,"4","12",,,,"3.0029762358633647","4.142662879630612","1.5571238872323496",,,	,"4096000000","12288000000",,,"8914866096.72258","2971622032.2408605","3085389824","2868727808","7944661472.068818","2648220490.689606","2755928064","2549022720"	,"307.6114942528736","102.53716475095786","102.9977011494253","102.20689655172414"
Wed Feb  1 03:19:22 UTC 2023,Wed Feb  1 03:34:22 UTC 2023,"4","12",,,,"2.9992876939288844","4.580952257697936","1.328301520498159",,,	,"4096000000","12288000000",,,"8927768426.253763","2975922808.7512546","3082330112","2867273728","7960478559.24301","2653492853.081003","2754375680","2549051392"	,"306.1666666666667","102.05555555555556","102.81379310344828","101.54942528735633"
Wed Feb  1 03:34:22 UTC 2023,Wed Feb  1 03:49:22 UTC 2023,"4","12",,,,"3.04167950578478","4.464892315631732","1.431411378935445",,,	,"4096000000","12288000000",,,"8922951992.705376","2974317330.901792","3084185600","2868486144","7955566543.552688","2651855514.5175624","2757148672","2549092352"	,"307.18045977011496","102.39348659003832","103.95172413793105","100.55747126436782"
Wed Feb  1 03:49:22 UTC 2023,Wed Feb  1 04:04:23 UTC 2023,"4","12",,,,"3.0119646129456212","4.197291237166307","1.3507565347633015",,,	,"4096000000","12288000000",,,"8908499639.87957","2969499879.959857","3087761408","2867105792","7943532667.320431","2647844222.4401436","2763804672","2549194752"	,"308.1275862068966","102.70919540229886","103.90344827586208","101.9241379310345"
