,network_sum_pod,network_avg_pod,network_max_pod,network_min_pod
,"298.9255405822958","49.81904987382274","99.39835426376641","0"
,"320.29099053933305","106.76366351311103","108.2404158266894","105.44137931034483"
,"319.16748452992476","106.38916150997491","109.03645004716614","104.79310344827586"
,"319.89269091681354","106.63089697227116","109.40073689382498","104.09425287356322"
,"323.7392936880222","107.9130978960074","109.68182242365435","106.83908045977013"
,"319.51162122728454","106.50387374242818","108.34610398590524","104.51494252873563"
,"318.5246679976034","106.17488933253446","108.89478294013215","104.31954022988505"
,"317.9451358627232","105.98171195424105","107.97731977076913","104.08735632183908"
,"318.60912258886935","106.20304086295644","107.17004212909922","104.8735632183908"
,"317.33952559198457","105.77984186399485","107.24987041957075","103.92183908045978"
,"318.9350643110123","106.31168810367075","108.58334017308121","104.94712643678162"
,"319.6397962288868","106.54659874296226","108.47427898750743","104.39540229885058"
,"315.40696191347934","105.13565397115978","106.13339869508853","103.9425287356322"
,"322.43798188188583","107.47932729396194","109.53453360602377","106.37471264367817"
,"319.05089750997377","106.35029916999126","108.1264367816092","103.41149425287358"
,"318.7365833799257","106.24552779330857","107.17566383969579","104.62988505747127"
,"316.2488019637165","105.41626732123883","106.8855835729119","103.58160919540231"
,"320.10479552462215","106.70159850820738","108.3944506970359","105.13793103448278"
,"315.4454786617119","105.1484928872373","106.00409935136702","104.02298850574714"
,"319.33167543789216","106.44389181263074","107.7264367816092","105.18850574712644"
,"317.38207879245954","105.79402626415317","107.26713626372388","104.63218390804599"
,"319.2901438735315","106.43004795784384","108.79359214939358","103.79080459770115"
,"314.1022537592863","104.70075125309545","106.5505296213553","103.53563218390805"
,"318.3141238241595","106.1047079413865","108.5945835942744","104.71724137931035"
,"319.50542128433653","106.50180709477885","108.67553622686526","104.54942528735633"
,"318.2113721570735","106.07045738569117","108.92401583523441","103.56781609195403"
,"315.735835720848","105.24527857361599","105.7264367816092","104.91264367816093"
,"319.06158865948737","106.35386288649579","107.3448275862069","105.04367816091955"
,"315.8795290547655","105.2931763515885","106.85859936204828","104.41633199156779"
,"314.64123828682676","104.88041276227558","106.50330725234396","103.77471264367817"
,"316.1210832463137","105.37369441543788","107.06772699624132","104.06896551724138"
,"316.7315315427785","105.57717718092616","107.8142901634681","104.35862068965518"
,"320.0455622765798","106.68185409219328","107.95820595474073","104.53793103448277"
,"318.74069570645923","106.24689856881974","110.23724743059717","103.80229885057472"
,"316.47312516177766","105.49104172059256","108.52599872499604","103.61149425287357"
,"315.5597113868058","105.18657046226862","108.76660793852997","103.13563218390806"
,"320.21843417060245","106.7394780568675","109.32877899818868","104.3816091954023"
,"318.0345784879519","106.01152616265063","107.83227963737718","104.89655172413794"
,"317.0408998882805","105.68029996276015","108.42480793425747","104.19310344827586"
,"317.3925857417162","105.79752858057205","108.58109148884259","104.27586206896552"
,"316.569723529313","105.52324117643768","107.39041318448541","104.50114942528737"
,"316.62092927961737","105.54030975987246","106.4347223830656","104.89885057471265"
,"314.02817083378227","104.6760569445941","105.90403290274777","103.91264367816093"
,"320.7112907456576","106.90376358188587","108.41244017094496","105.66896551724139"
,"312.86673774835083","104.28891258278362","105.77248487478764","103.52873563218391"
,"319.8603204222543","106.6201068074181","108.06951582455315","105.71494252873563"
,"316.8376298335678","105.61254327785593","107.79854937379766","104.20919540229886"
,"317.1725865334081","105.72419551113603","108.39557503915522","104.38390804597702"
,"319.99837027514445","106.66612342504816","109.60986452801805","104.52873563218391"
,"319.8502642753228","106.61675475844093","109.96290795348371","104.69425287356322"
,"316.3494998919792","105.44983329732639","106.90582173105962","104.25747126436782"
,"321.4529908592407","107.15099695308024","109.63460005464302","104.81149425287357"
,"319.50014457618073","106.50004819206023","108.13922503595083","104.48275862068967"
,"316.88600004510727","105.62866668170241","108.39404602211874","103.45517241379311"
,"315.7104246476794","105.23680821589313","106.03686142928858","104.52413793103449"
,"317.4178839467358","105.8059613155786","106.78340118811509","105.28045977011494"
,"316.34266008717105","105.44755336239035","107.79093594924001","104.09655172413794"
,"319.4329518223113","106.47765060743708","107.57548055794346","105.71724137931035"
,"320.6069636696578","106.86898788988591","108.48282573862326","105.85747126436783"
,"319.04536851733207","106.34845617244403","107.97180529894128","105.13333333333334"
,"314.22896439834807","104.7429881327827","107.61976899604925","102.24827586206897"
,"321.1247584782305","107.04158615941017","109.75924123685117","105.1241379310345"
,"315.55530016629245","105.18510005543081","106.77828867203957","103.86896551724138"
,"317.88224311005763","105.96074770335254","108.43626609856335","104.60689655172413"
,"317.3563387922635","105.78544626408782","107.40461465433245","104.56781609195403"
,"314.68324402614826","104.89441467538276","107.31542793419422","103.41609195402299"
,"321.82800919868123","107.27600306622708","109.58662988833635","105.65517241379311"
,"317.9209344816061","105.97364482720202","108.37380804482443","103.71264367816093"
,"316.78366299894964","105.59455433298322","108.13078943573123","104.1241379310345"
,"318.5602969933319","106.18676566444398","107.31202113126298","105.4528735632184"
,"320.3614787675837","106.78715958919457","109.48101899746875","105.05747126436782"
