start_timestamp,end_timestamp,cpu_request_avg_container,cpu_request_sum_container,cpu_limit_avg_container,cpu_limit_sum_container,cpu_usage_sum_container,cpu_usage_avg_container,cpu_usage_max_container,cpu_usage_min_container,cpu_throttle_sum_container,cpu_throttle_avg_container,cpu_throttle_max_container
Wed Jan  4 10:15:42 UTC 2023,Wed Jan  4 10:30:42 UTC 2023,"4","12","8","24",,,,,"0.16160275730166662","0.053867585767222205","0.09109464922999998"
Wed Jan  4 10:30:42 UTC 2023,Wed Jan  4 10:45:42 UTC 2023,"4","12","8","24","20.301043030905163","6.767014343635054","8.213053553722222","1.1992764513910101","2.2326584492804598","0.7442194830934866","0.8115781680517241"
Wed Jan  4 10:45:42 UTC 2023,Wed Jan  4 11:00:43 UTC 2023,"4","12","8","24","22.64596062647926","7.548653542159753","8.203274658992598","7.0521534989185195","2.0955048780643675","0.6985016260214558","0.8092307461241378"
Wed Jan  4 11:00:43 UTC 2023,Wed Jan  4 11:15:43 UTC 2023,"4","12","8","24","22.71897310162099","7.572991033873663","8.150031791929635","7.0547287133111105","2.4620327432206897","0.8206775810735631","0.8813199693954021"
Wed Jan  4 11:15:43 UTC 2023,Wed Jan  4 11:30:43 UTC 2023,"4","12","8","24","22.656170311508582","7.55205677050286","8.072169265818513","7.1181454866925815","2.4974477380505746","0.8324825793501915","0.9076428867551725"
Wed Jan  4 11:30:43 UTC 2023,Wed Jan  4 11:45:43 UTC 2023,"4","12","8","24","22.686060372121855","7.562020124040618","8.044832659866668","7.121963744040746","2.52999176072069","0.8433305869068966","0.8797572252850575"
Wed Jan  4 11:45:43 UTC 2023,Wed Jan  4 12:00:44 UTC 2023,"4","12","8","24","22.686997712957286","7.562332570985761","8.024751292607403","7.147346266948148","2.540248863205747","0.8467496210685823","0.8963564960827584"
Wed Jan  4 12:00:44 UTC 2023,Wed Jan  4 12:15:44 UTC 2023,"4","12","8","24","22.67416903434404","7.558056344781345","8.068132421362948","7.077553801596299","2.626532063887357","0.8755106879624522","0.9190529801609203"
Wed Jan  4 12:15:44 UTC 2023,Wed Jan  4 12:30:44 UTC 2023,"4","12","8","24","22.708456181396663","7.569485393798888","7.960958180651855","7.236925193681478","2.578073083382759","0.8593576944609198","0.9241258027816097"
Wed Jan  4 12:30:44 UTC 2023,Wed Jan  4 12:45:45 UTC 2023,"4","12","8","24","22.627923684856178","7.542641228285392","7.968801641729618","7.023353391800009","2.5720692059337282","0.8581882549785443","0.9346874712597704"
Wed Jan  4 12:45:45 UTC 2023,Wed Jan  4 13:00:45 UTC 2023,"4","12","8","24","22.751995974140108","7.583998658046703","8.107034404574074","7.0810916988185015","2.6414182219457825","0.8804727406485942","0.9540494813620684"
Wed Jan  4 13:00:45 UTC 2023,Wed Jan  4 13:15:45 UTC 2023,"4","12","8","24","22.58360063971803","7.52786687990601","8.0748378039259","7.140367884896276","2.574926806126892","0.8583089353756305","0.9859910925321835"
Wed Jan  4 13:15:45 UTC 2023,Wed Jan  4 13:30:45 UTC 2023,"4","12","8","24","22.69205906538543","7.564019688461809","8.06591324065925","7.0536371304740895","2.6150034678736667","0.8716678226245554","0.9792901966597692"
Wed Jan  4 13:30:45 UTC 2023,Wed Jan  4 13:45:46 UTC 2023,"4","12","8","24","22.663129769383087","7.554376589794362","8.054687218896287","6.968632656522203","2.7001416309510926","0.9000472103170309","0.9858412074724134"
Wed Jan  4 13:45:46 UTC 2023,Wed Jan  4 14:00:46 UTC 2023,"4","12","8","24","22.580788730157796","7.526929576719265","8.122524689525003","7.134395452259278","2.687643613499704","0.8958812044999014","0.9904077981287357"
Wed Jan  4 14:00:46 UTC 2023,Wed Jan  4 14:15:46 UTC 2023,"4","12","8","24","22.57473455386173","7.52491151795391","8.001836845640705","6.973682769655555","2.639802020099224","0.8799340066997413","0.9905511041022985"
Wed Jan  4 14:15:46 UTC 2023,Wed Jan  4 14:30:47 UTC 2023,"4","12","8","24","22.653646494399872","7.55121549813329","8.108210068937021","7.145813037018525","2.6738474365211076","0.891282478840369","1.0044033324436792"
Wed Jan  4 14:30:47 UTC 2023,Wed Jan  4 14:45:47 UTC 2023,"4","12","8","24","22.51842038335506","7.50614012778502","7.939546516633332","7.070441207307428","2.681737603850055","0.8939125346166847","0.9713161422362473"
Wed Jan  4 14:45:47 UTC 2023,Wed Jan  4 15:00:47 UTC 2023,"4","12","8","24","22.63574261527778","7.545247538425927","8.09065794787775","7.092744607781492","2.69154689066241","0.8971822968874701","1.002637657275451"
Wed Jan  4 15:00:47 UTC 2023,Wed Jan  4 15:15:48 UTC 2023,"4","12","8","24","22.54899370517765","7.5163312350592175","7.9908169388148025","7.107494243481509","2.728524272778804","0.9095080909262679","1.0249549654827552"
Wed Jan  4 15:15:48 UTC 2023,Wed Jan  4 15:30:48 UTC 2023,"4","12","8","24","22.618061353307034","7.5393537844356775","7.998219819996329","7.050233093174111","2.81478479293272","0.9382615976442401","1.0711783568581563"
Wed Jan  4 15:30:48 UTC 2023,Wed Jan  4 15:45:48 UTC 2023,"4","12","8","24","22.6045258031857","7.534841934395233","8.086386238122294","7.07888862660006","2.7617407701968633","0.9205802567322877","1.0244574371507131"
Wed Jan  4 15:45:48 UTC 2023,Wed Jan  4 16:00:49 UTC 2023,"4","12","8","24","22.559296240194588","7.519765413398196","8.007272068018535","7.149696416874132","2.779476531412911","0.9264921771376369","1.0397926859213602"
Wed Jan  4 16:00:49 UTC 2023,Wed Jan  4 16:15:49 UTC 2023,"4","12","8","24","22.596214495611722","7.53207149853724","8.064001519803748","6.909847803648101","2.7476486120482617","0.9158828706827536","1.005226366078997"
Wed Jan  4 16:15:49 UTC 2023,Wed Jan  4 16:30:49 UTC 2023,"4","12","8","24","22.57582054930672","7.525273516435572","8.091263314274128","7.071615348440699","2.7335127782374364","0.9111709260791456","1.0178234316429047"
Wed Jan  4 16:30:49 UTC 2023,Wed Jan  4 16:45:49 UTC 2023,"4","12","8","24","22.511980537186027","7.5039935123953425","8.064253553800087","7.021514014685224","2.817863335376268","0.9392877784587561","1.0413952002487332"
Wed Jan  4 16:45:49 UTC 2023,Wed Jan  4 17:00:50 UTC 2023,"4","12","8","24","22.583117691719814","7.527705897239938","8.085681476903739","7.0023022142074","2.8832797857372765","0.9610932619124257","1.083956516000931"
Wed Jan  4 17:00:50 UTC 2023,Wed Jan  4 17:15:50 UTC 2023,"4","12","8","24","22.633951753005768","7.544650584335256","8.055683097037104","7.093399652033393","2.788682940635149","0.9295609802117164","1.0358112895185547"
Wed Jan  4 17:15:50 UTC 2023,Wed Jan  4 17:30:50 UTC 2023,"4","12","8","24","22.62233757362938","7.5407791912097935","8.032909030288875","7.193904395566724","2.8485155812925234","0.9495051937641745","1.0487385592653398"
Wed Jan  4 17:30:50 UTC 2023,Wed Jan  4 17:45:50 UTC 2023,"4","12","8","24","22.556029784051113","7.518676594683704","7.915740106344392","7.0264340362666795","2.959554860389032","0.9865182867963439","1.0772241333831496"
Wed Jan  4 17:45:50 UTC 2023,Wed Jan  4 18:00:51 UTC 2023,"4","12","8","24","22.540167738935654","7.513389246311885","8.05408226854073","7.05270698797777","2.971919579230364","0.9906398597434546","1.091054046243366"
Wed Jan  4 18:00:51 UTC 2023,Wed Jan  4 18:15:51 UTC 2023,"4","12","8","24","22.55114062227724","7.517046874092414","7.987639347029661","7.123789663166692","3.0021850010945137","1.0007283336981712","1.082669964464704"
Wed Jan  4 18:15:51 UTC 2023,Wed Jan  4 18:30:51 UTC 2023,"4","12","8","24","22.53972900767886","7.513243002559621","7.912989957059337","7.052434958770432","2.97982252978116","0.9932741765937199","1.063705841624103"
Wed Jan  4 18:30:51 UTC 2023,Wed Jan  4 18:45:52 UTC 2023,"4","12","8","24","22.5455114101039","7.515170470034633","8.016773538992641","7.014513174425897","2.9901583125541533","0.9967194375180515","1.1011642305622245"
Wed Jan  4 18:45:52 UTC 2023,Wed Jan  4 19:00:52 UTC 2023,"4","12","8","24","22.53920913868321","7.513069712894403","8.037469973785187","6.95764965398886","3.00661434632775","1.0022047821092501","1.0695116581411845"
Wed Jan  4 19:00:52 UTC 2023,Wed Jan  4 19:15:52 UTC 2023,"4","12","8","24","22.57247988828938","7.524159962763127","7.9721432051444605","7.063428305440768","2.9799640659032733","0.9933213553010911","1.0823009104493857"
Wed Jan  4 19:15:52 UTC 2023,Wed Jan  4 19:30:53 UTC 2023,"4","12","8","24","22.590488542001477","7.530162847333826","8.071888866800066","7.070289149233334","3.031271576903295","1.0104238589677652","1.0830143213642704"
Wed Jan  4 19:30:53 UTC 2023,Wed Jan  4 19:45:53 UTC 2023,"4","12","8","24","22.551851085126668","7.517283695042223","7.980725506262928","6.941420066925908","3.006619612883192","1.0022065376277305","1.1181755707995231"
Wed Jan  4 19:45:53 UTC 2023,Wed Jan  4 20:00:53 UTC 2023,"4","12","8","24","22.59163832146197","7.530546107153991","8.106330393140714","7.071397952444493","3.017719743927236","1.0059065813090786","1.106158165357718"
Wed Jan  4 20:00:53 UTC 2023,Wed Jan  4 20:15:54 UTC 2023,"4","12","8","24","22.521821431572242","7.50727381052408","8.025210682259166","7.039268204292576","3.052934290156385","1.0176447633854617","1.1080089400691677"
Wed Jan  4 20:15:54 UTC 2023,Wed Jan  4 20:30:54 UTC 2023,"4","12","8","24","22.555856953706915","7.51861898456897","8.064695313659332","7.157478577099931","3.025726739147693","1.0085755797158977","1.1065871955356301"
Wed Jan  4 20:30:54 UTC 2023,Wed Jan  4 20:45:54 UTC 2023,"4","12","8","24","22.52682204517334","7.508940681724447","7.9439339072704405","7.007432891144547","3.0138185099034116","1.004606169967804","1.0864551633558508"
Wed Jan  4 20:45:54 UTC 2023,Wed Jan  4 21:00:55 UTC 2023,"4","12","8","24","22.609815914545287","7.536605304848429","8.01217502755915","6.9994067179741934","3.069233631627587","1.0230778772091957","1.1052913145091916"
Wed Jan  4 21:00:55 UTC 2023,Wed Jan  4 21:15:55 UTC 2023,"4","12","8","24","22.510364336174305","7.503454778724768","8.06087953944074","6.994810711411129","3.059520253939075","1.0198400846463584","1.1423314950735581"
Wed Jan  4 21:15:55 UTC 2023,Wed Jan  4 21:30:55 UTC 2023,"4","12","8","24","22.567764957888876","7.522588319296292","7.868124756955594","6.981406342503788","3.0121210756011543","1.004040358533718","1.1319404583701151"
Wed Jan  4 21:30:55 UTC 2023,Wed Jan  4 21:45:55 UTC 2023,"4","12","8","24","22.540545506162672","7.5135151687208905","8.048617825729567","7.093310713699881","3.0385450261482774","1.0128483420494256","1.1352866210436834"
Wed Jan  4 21:45:55 UTC 2023,Wed Jan  4 22:00:56 UTC 2023,"4","12","8","24","22.555441947910964","7.518480649303655","7.8763672264260505","7.032490392729717","3.0894753889379345","1.0298251296459782","1.123760293252877"
Wed Jan  4 22:00:56 UTC 2023,Wed Jan  4 22:15:56 UTC 2023,"4","12","8","24","22.533790458238286","7.511263486079429","8.070992885507358","7.100743148562766","3.01597537817357","1.0053251260578566","1.0874428873632225"
Wed Jan  4 22:15:56 UTC 2023,Wed Jan  4 22:30:56 UTC 2023,"4","12","8","24","22.52584857559541","7.508616191865137","8.02846252135911","7.057976515937157","3.009754650981606","1.003251550327202","1.0986742794781574"
Wed Jan  4 22:30:56 UTC 2023,Wed Jan  4 22:45:57 UTC 2023,"4","12","8","24","22.60295809347679","7.534319364492263","8.083954433103617","6.994102868300009","3.0686422256183907","1.0228807418727968","1.1292608711333367"
Wed Jan  4 22:45:57 UTC 2023,Wed Jan  4 23:00:57 UTC 2023,"4","12","8","24","22.44500951831979","7.48166983943993","8.094266873870382","7.095438465166673","3.039487826416091","1.0131626088053636","1.112030624390808"
Wed Jan  4 23:00:57 UTC 2023,Wed Jan  4 23:15:57 UTC 2023,"4","12","8","24","22.562421202601733","7.5208070675339105","8.121571163437114","6.899869304855518","3.1143685666436793","1.0381228555478932","1.1235306613977052"
Wed Jan  4 23:15:57 UTC 2023,Wed Jan  4 23:30:58 UTC 2023,"4","12","8","24","22.531672513655653","7.510557504551885","7.967178814240283","7.028976056911267","3.043012269648263","1.0143374232160876","1.0855467217643602"
