,mem_request_avg_container,mem_request_sum_container,mem_limit_avg_container,mem_limit_sum_container,mem_usage_sum_container,mem_usage_avg_container,mem_usage_max_container,mem_usage_min_container,mem_rss_sum_container,mem_rss_avg_container,mem_rss_max_container,mem_rss_min_container
,"4096000000","12288000000",,,"3406831616","1135610538.6666667","1438806016","618942464","3342885546.666667","1114295182.2222223","1424125952","606760960"
,"4096000000","12288000000",,,"2420213760","806737920","1405784064","635265024","2360244224","786748074.6666666","1391132672","619413504"
,"4096000000","12288000000",,,"3028373504","1009457834.6666667","1462747136","666087424","2931961856","977320618.6666667","1447514112","652054528"
,"4096000000","12288000000",,,"3076840106.666667","1025613368.888889","1440284672","653352960","3002641066.666667","1000880355.5555556","1425256448","639426560"
,"4096000000","12288000000",,,"3609950890.666667","1203316963.5555558","1453215744","665796608","3523391488","1174463829.3333333","1412194304","652075008"
,"4096000000","12288000000",,,"3850848938.666667","1283616312.888889","1460625408","665796608","3451110741.3333335","1150370247.1111112","1445912576","652095488"
,"4096000000","12288000000",,,"2869680128","956560042.6666666","1461157888","651272192","2824240469.333333","941413489.7777778","1446191104","638521344"
,"4096000000","12288000000",,,"3561082880","1187027626.6666667","1417277440","637005824","3508246528","1169415509.3333335","1402253312","621678592"
,"4096000000","12288000000",,,"3166070101.3333335","1055356700.4444444","1440305152","623255552","3114758144","1038252714.6666667","1424850944","609046528"
,"4096000000","12288000000",,,"3449691477.3333335","1149897159.1111112","1439232000","623177728","3386798080","1128932693.3333333","1423159296","609054720"
,"4096000000","12288000000",,,"3357323946.6666665","1119107982.222222","1474281472","622247936","3313257130.6666665","1104419043.5555553","1460080640","609058816"
,"4096000000","12288000000",,,"2994132309.333333","998044103.111111","1441771520","620167168","2934760789.333333","978253596.4444443","1427066880","606896128"
,"4096000000","12288000000",,,"3691945301.3333335","1230648433.7777777","1442705408","680902656","3616507221.333333","1205502407.1111112","1426939904","666988544"
,"4096000000","12288000000",,,"3505184085.333333","1168394695.1111112","1464217600","620679168","3430358357.333333","1143452785.7777777","1449766912","607059968"
,"4096000000","12288000000",,,"3719018496","1239672832","1462824960","621080576","3665089194.666667","1221696398.2222223","1447591936","607064064"
,"4096000000","12288000000",,,"2982347434.6666665","994115811.5555555","1426087936","621383680","2931944789.333333","977314929.7777777","1412468736","607064064"
,"4096000000","12288000000",,,"3174530389.333333","1058176796.4444444","1484410880","622186496","3098940074.666667","1032980024.8888888","1439735808","607072256"
,"4096000000","12288000000",,,"3829029546.6666665","1276343182.2222223","1442168832","621408256","3782976170.666667","1260992056.888889","1426841600","607154176"
,"4096000000","12288000000",,,"3036549120","1012183040","1444409344","620122112","2957084672","985694890.6666667","1428938752","607158272"
,"4096000000","12288000000",,,"3384042837.3333335","1128014279.1111112","1441562624","627515392","3340739242.6666665","1113579747.5555553","1427218432","612626432"
,"4096000000","12288000000",,,"3634709162.6666665","1211569720.8888888","1430966272","661790720","3566101845.333333","1188700615.1111112","1416413184","648732672"
,"4096000000","12288000000",,,"3619859797.3333335","1206619932.4444447","1454051328","652013568","3575632554.666667","1191877518.2222223","1439858688","637943808"
,"4096000000","12288000000",,,"3407635797.3333335","1135878599.1111112","1443090432","654430208","3320901632","1106967210.6666665","1427275776","640651264"
,"4096000000","12288000000",,,"3957716992","1319238997.3333335","1442590720","662896640","3903465472","1301155157.3333333","1427304448","648785920"
,"4096000000","12288000000",,,"3359011498.666667","1119670499.5555556","1458892800","634077184","3295371264","1098457088","1444360192","619950080"
,"4096000000","12288000000",,,"3341803520","1113934506.6666667","1445224448","641499136","3249901568","1083300522.6666667","1429680128","628195328"
,"4096000000","12288000000",,,"2621773141.333333","873924380.4444444","1445224448","607334400","2572027904","857342634.6666666","1429680128","594759680"
,"4096000000","12288000000",,,"3010567509.333333","1003522503.111111","1477353472","608055296","2948246869.333333","982748956.4444444","1463459840","594788352"
,"4096000000","12288000000",,,"3236790272","1078930090.6666667","1445285888","607502336","3184039936","1061346645.3333333","1429782528","594849792"
,"4096000000","12288000000",,,"2471720277.333333","823906759.1111112","1332232192","622411776","2414621354.6666665","804873784.8888888","1289773056","607727616"
,"4096000000","12288000000",,,"3045254485.333333","1015084828.4444444","1456865280","630628352","2992197631.9999995","997399210.6666665","1443008512","616882176"
,"4096000000","12288000000",,,"3399335253.333333","1133111751.111111","1448382464","634429440","3318134101.333333","1106044700.4444444","1433206784","620736512"
,"4096000000","12288000000",,,"3250842965.333333","1083614321.7777777","1451970560","630947840","3181462186.6666665","1060487395.5555556","1437159424","616927232"
,"4096000000","12288000000",,,"2943318698.6666665","981106232.8888888","1445462016","622227456","2884723370.6666665","961574456.8888888","1430437888","608169984"
,"4096000000","12288000000",,,"3998061226.666667","1332687075.5555558","1452548096","678035456","3946913792","1315637930.6666665","1437634560","664600576"
,"4096000000","12288000000",,,"3894513664","1298171221.3333333","1481863168","678363136","3790107306.666667","1263369102.2222223","1443082240","664604672"
,"4096000000","12288000000",,,"3855086933.333333","1285028977.7777777","1437208576","654360576","3800089258.666667","1266696419.5555556","1420816384","641249280"
,"4096000000","12288000000",,,"2905262080","968420693.3333334","1436864512","635650048","2831781205.333333","943927068.4444444","1420836864","620875776"
,"4096000000","12288000000",,,"4330931541.333333","1443643847.111111","1471049728","1415098368","4285164885.333333","1428388295.111111","1457418240","1399439360"
,"4096000000","12288000000",,,"3995042474.666667","1331680824.888889","1472909312","925384704","3924234240","1308078080","1457442816","889798656"
,"4096000000","12288000000",,,"3910937941.333333","1303645980.4444442","1484234752","635097088","3838014805.3333335","1279338268.4444444","1434730496","620982272"
,"4096000000","12288000000",,,"3678728874.6666665","1226242958.222222","1471479808","870617088","3599094442.666667","1199698147.5555556","1455747072","848474112"
,"4096000000","12288000000",,,"2754897920","918299306.6666666","1460432896","621555712","2657047893.333333","885682631.111111","1444081664","608346112"
,"4096000000","12288000000",,,"3375319040","1125106346.6666667","1424994304","653570048","3303649962.6666665","1101216654.222222","1408335872","639434752"
,"4096000000","12288000000",,,"2963438250.666667","987812750.2222223","1458978816","608645120","2907206997.3333335","969068999.1111112","1444081664","595709952"
,"4096000000","12288000000",,,"3331003050.666667","1110334350.2222223","1452736512","622014464","3245935957.333333","1081978652.4444442","1409564672","608358400"
,"4096000000","12288000000",,,"3964224170.666667","1321408056.888889","1470681088","683388928","3718822570.6666665","1239607523.5555553","1455775744","654602240"
,"4096000000","12288000000",,,"3482622634.6666665","1160874211.5555556","1429180416","643338240","3431951701.333333","1143983900.4444444","1413771264","629854208"
,"4096000000","12288000000",,,"4019729749.333333","1339909916.4444444","1477804032","1089765376","3932355925.3333335","1310785308.4444444","1430548480","1045659648"
,"4096000000","12288000000",,,"3139921237.333333","1046640412.4444444","1453699072","644407296","3069091157.333333","1023030385.7777778","1438801920","629968896"
,"4096000000","12288000000",,,"3382617429.3333335","1127539143.1111112","1462013952","666386432","3238169258.6666665","1079389752.8888888","1447989248","652398592"
,"4096000000","12288000000",,,"2956186965.3333335","985395655.1111112","1453449216","622792704","2912576170.6666665","970858723.5555555","1438781440","608477184"
,"4096000000","12288000000",,,"3490775040","1163591680","1458679808","609746944","3447885141.3333335","1149295047.1111112","1443524608","595832832"
,"4096000000","12288000000",,,"3034533888","1011511296","1450610688","642338816","2982302378.666667","994100792.8888888","1435086848","630054912"
,"4096000000","12288000000",,,"3506213546.6666665","1168737848.8888888","1450160128","608632832","3433592149.3333335","1144530716.4444444","1435123712","595906560"
,"4096000000","12288000000",,,"3654940672","1218313557.3333333","1446371328","656871424","3602112512","1200704170.6666667","1430990848","642752512"
,"4096000000","12288000000",,,"3553796096","1184598698.6666665","1429299200","919871488","3471400277.3333335","1157133425.777778","1414172672","892719104"
,"4096000000","12288000000",,,"3411529728","1137176576","1427660800","622497792","3341966677.333333","1113988892.4444444","1412825088","608591872"
,"4096000000","12288000000",,,"3195990698.6666665","1065330232.8888888","1445982208","636489728","3106654890.6666665","1035551630.2222221","1430999040","622993408"
,"4096000000","12288000000",,,"3417161728","1139053909.3333333","1424736256","634589184","3326061909.333333","1108687303.111111","1409916928","621236224"
,"4096000000","12288000000",,,"4259009877.333333","1419669959.111111","1448239104","1402118144","4214217386.6666665","1404739128.8888888","1435541504","1387098112"
,"4096000000","12288000000",,,"3390999893.3333335","1130333297.7777777","1430220800","644456448","3341784405.333333","1113928135.1111112","1414533120","630693888"
,"4096000000","12288000000",,,"3775389696","1258463232","1446436864","667099136","3702482944","1234160981.3333335","1431359488","652865536"
,"4096000000","12288000000",,,"3242276181.3333335","1080758727.1111112","1459515392","631558144","3177255594.666667","1059085198.2222222","1444007936","618070016"
,"4096000000","12288000000",,,"3412473856","1137491285.3333333","1451913216","622936064","3317930666.666667","1105976888.8888888","1437253632","609366016"
,"4096000000","12288000000",,,"3570256554.6666665","1190085518.2222223","1505943552","636547072","3500111189.3333335","1166703729.777778","1491320832","623382528"
,"4096000000","12288000000",,,"3127248896","1042416298.6666667","1471533056","653127680","3073178965.333333","1024392988.4444444","1457905664","640450560"
,"4096000000","12288000000",,,"3088403797.333333","1029467932.4444443","1476997120","666525696","2998966272","999655424","1462099968","620470272"
,"4096000000","12288000000",,,"3322650624","1107550208","1494691840","654696448","3246040405.3333335","1082013468.4444444","1478930432","640454656"
,"4096000000","12288000000",,,"3157665109.333333","1052555036.4444443","1508859904","623624192","3111541418.666667","1037180472.888889","1493655552","609554432"
,"4096000000","12288000000",,,"3673551530.666667","1224517176.888889","1476558848","714706944","3619819520","1206606506.6666665","1462124544","700436480"
,"4096000000","12288000000",,,"3380126378.6666665","1126708792.8888888","1494360064","611000320","3305893205.333333","1101964401.7777777","1478955008","596910080"
,"4096000000","12288000000",,,"3075125930.6666665","1025041976.8888888","1492271104","634372096","3035296426.666667","1011765475.5555556","1478955008","622202880"
,"4096000000","12288000000",,,"3324238506.6666665","1108079502.222222","1452015616","636018688","3264925696","1088308565.3333333","1435824128","622202880"
,"4096000000","12288000000",,,"2739998037.3333335","913332679.1111112","1447104512","623017984","2634981376","878327125.3333334","1431629824","609566720"
,"4096000000","12288000000",,,"2664908117.3333335","888302705.7777779","1466101760","636256256","2611161088","870387029.3333333","1416900608","622211072"
,"4096000000","12288000000",,,"3578830165.333333","1192943388.4444444","1478856704","653688832","3491681621.333333","1163893873.7777777","1462140928","640483328"
,"4096000000","12288000000",,,"3684157440","1228052480","1473961984","679129088","3742655146.666667","1247551715.5555556","1458507776","665780224"
,"4096000000","12288000000",,,"3315512661.333333","1105170887.1111112","1478578176","654241792","3257268224","1085756074.6666667","1463836672","640491520"
,"4096000000","12288000000",,,"3758712832","1252904277.3333335","1518874624","655785984","3697418240","1232472746.6666665","1504157696","640491520"
,"4096000000","12288000000",,,"3217577301.333333","1072525767.1111112","1519476736","666923008","3135447722.666667","1045149240.888889","1504149504","653135872"
,"4096000000","12288000000",,,"3276214272","1092071424","1494032384","678842368","3211698176","1070566058.6666667","1478987776","664662016"
,"4096000000","12288000000",,,"2945456810.666667","981818936.8888888","1497616384","661245952","2872082432","957360810.6666666","1482686464","649547776"
,"4096000000","12288000000",,,"3303847936","1101282645.3333333","1500372992","646430720","3214605653.333333","1071535217.7777777","1485635584","609968128"
,"4096000000","12288000000",,,"5543428778.666667","1847809592.888889","2885496832","1239343104","5422858922.666666","1807619640.8888888","2833784832","1201364992"
,"4096000000","12288000000",,,"8368205141.333334","2789401713.777778","4661559296","1496543232","8183938389.333333","2727979463.1111107","4593938432","1444769792"
,"4096000000","12288000000",,,"9401329664","3133776554.666667","5774647296","1570787328","9198093653.333332","3066031217.7777777","5671198720","1505812480"
,"4096000000","12288000000",,,"7996295168","2665431722.6666665","3979632640","1882271744","7816519680","2605506560","3905994752","1833164800"
,"4096000000","12288000000",,,"8748331008","2916110336","3519799296","1680375808","8536377344","2845459114.6666665","3441995776","1628631040"
,"4096000000","12288000000",,,"9185441109.333334","3061813703.111111","4772855808","1680375808","8992392533.333332","2997464177.7777777","4698943488","1628631040"
,"4096000000","12288000000",,,"8021719040","2673906346.666667","3891281920","1839460352","7831118506.666667","2610372835.5555553","3812581376","1767997440"
,"4096000000","12288000000",,,"8383412906.666666","2794470968.888889","3891281920","1535344640","8199192576","2733064192","3812581376","1484001280"
,"4096000000","12288000000",,,"9073956181.333334","3024652060.4444447","4106809344","1714032640","9260821845.333334","3086940615.111111","4034400256","1653673984"
,"4096000000","12288000000",,,"9207922688","3069307562.666667","3669241856","2205839360","9014775808","3004925269.3333335","3605766144","2137153536"
,"4096000000","12288000000",,,"8298413397.333334","2766137799.1111116","3257389056","1956376576","8110559914.666666","2703519971.5555553","3164897280","1901318144"
,"4096000000","12288000000",,,"7637230933.333334","2545743644.4444447","4901707776","1573679104","7455812949.333334","2485270983.111111","4835938304","1523412992"
,"4096000000","12288000000",,,"8610501973.333332","2870167324.4444447","3395948544","2009239552","8411442517.333334","2803814172.4444447","3325243392","1952731136"
,"4096000000","12288000000",,,"11055730688","3685243562.666667","4723286016","2576285696","10868496384","3622832128","4661420032","2511904768"
,"4096000000","12288000000",,,"7862374400","2620791466.6666665","5197037568","1583374336","7672539818.666666","2557513272.8888884","5124005888","1526837248"
,"4096000000","12288000000",,,"8073905493.333334","2691301831.111111","4010299392","1646166016","7887406421.333333","2629135473.7777777","3946303488","1587802112"
,"4096000000","12288000000",,,"8911210496","2970403498.6666665","3737640960","1644359680","8193101824","2731033941.3333335","3670122496","1585664000"
,"4096000000","12288000000",,,"7662286165.333333","2554095388.444444","4204486656","1715802112","7469333845.333334","2489777948.4444447","4129669120","1642766336"
,"4096000000","12288000000",,,"9794267818.666666","3264755939.5555553","4877766656","2037936128","9610209962.666666","3203403320.8888884","4814553088","1972420608"
,"4096000000","12288000000",,,"9274974208","3091658069.333333","4408856576","1681133568","9087882581.333332","3029294193.7777777","4333109248","1626935296"
,"4096000000","12288000000",,,"11567480832","3855826944","5477048320","3057651712","11356960768","3785653589.3333335","5401493504","3005554688"
,"4096000000","12288000000",,,"9269903360","3089967786.666667","5275852800","1642844160","9081606826.666668","3027202275.5555553","5202096128","1587785728"
,"4096000000","12288000000",,,"8974041088","2991347029.3333335","3809529856","1707421696","8763737429.333332","2921245809.7777777","3734585344","1648492544"
,"4096000000","12288000000",,,"10831063040","3610354346.6666665","5068169216","1674313728","10614885034.666668","3538295011.555556","4984774656","1611755520"
,"4096000000","12288000000",,,"9139058688","3046352896","3675721728","1795977216","8954459477.333334","2984819825.777778","3610304512","1732567040"
,"4096000000","12288000000",,,"9407866197.333334","3135955399.1111116","4408209408","2159296512","9204137301.333334","3068045767.111111","4340723712","2096050176"
,"4096000000","12288000000",,,"9077154474.666666","3025718158.222222","4845428736","2173083648","8897442474.666666","2965814158.2222223","4781162496","2120224768"
,"4096000000","12288000000",,,"10143531008","3381177002.666667","4114849792","2172964864","9929807189.333332","3309935729.7777777","4037586944","2112393216"
,"4096000000","12288000000",,,"7737359701.333334","2579119900.4444447","3450470400","1603903488","7539796650.666666","2513265550.222222","3396878336","1551724544"
,"4096000000","12288000000",,,"8450205013.333333","2816735004.4444447","3883876352","1646563328","8274697557.333334","2758232519.111111","3813703680","1599180800"
,"4096000000","12288000000",,,"8225508010.666666","2741836003.5555553","4392951808","1719103488","8033626794.666667","2677875598.2222223","4318388224","1666433024"
,"4096000000","12288000000",,,"8280585557.333334","2760195185.777778","3547602944","2223509504","8104602965.333334","2701534321.777778","3471003648","2168180736"
,"4096000000","12288000000",,,"7495827456","2498609152","3606032384","1696002048","7314550784","2438183594.666667","3518406656","1649532928"
,"4096000000","12288000000",,,"8367727274.666666","2789242424.888889","4647686144","1849634816","8189964970.666666","2729988323.5555553","4565200896","1796878336"
,"4096000000","12288000000",,,"6826369706.666666","2275456568.888889","3320397824","1683529728","6654829226.666666","2218276408.888889","3261005824","1628024832"
,"4096000000","12288000000",,,"10925053269.333332","3641684423.1111107","5800964096","2093035520","10730782720","3576927573.333333","5726003200","2039246848"
,"4096000000","12288000000",,,"7271531178.666667","2423843726.2222223","3884957696","1690263552","7078344021.333334","2359448007.1111116","3801571328","1622929408"
,"4096000000","12288000000",,,"8425587370.666666","2808529123.5555553","3537502208","1625178112","8227752618.666666","2742584206.222222","3468054528","1566683136"
,"4096000000","12288000000",,,"11338024960","3779341653.333333","5829001216","2413133824","11149509290.666666","3716503096.8888884","5752758272","2358870016"
,"4096000000","12288000000",,,"7595324757.333333","2531774919.111111","3996594176","1855168512","7416007338.666666","2472002446.222222","3930365952","1785946112"
,"4096000000","12288000000",,,"9928857600","3309619200","5234130944","2153984000","9730026154.666666","3243342051.5555553","5160165376","2097963008"
,"4096000000","12288000000",,,"8529560917.333333","2843186972.444444","3897081856","2058702848","8343549952","2781183317.333333","3832193024","2004516864"
,"4096000000","12288000000",,,"10373290666.666668","3457763555.5555553","4939046912","1677770752","10180722688","3393574229.333333","4869332992","1613242368"
,"4096000000","12288000000",,,"8750327125.333334","2916775708.4444447","3839385600","2130739200","8566561450.666666","2855520483.5555553","3759620096","2069061632"
,"4096000000","12288000000",,,"11161293482.666666","3720431160.8888884","5319168000","2833342464","10943739904","3647913301.333333","5243138048","2763874304"
,"4096000000","12288000000",,,"8854566912","2951522304","5517066240","2100965376","8648475989.333334","2882825329.777778","5446197248","2038951936"
,"4096000000","12288000000",,,"9626599424","3208866474.666667","4906209280","1979076608","9422010368","3140670122.6666665","4817461248","1922064384"
,"4096000000","12288000000",,,"10654178645.333332","3551392881.7777777","6077992960","2045317120","10446744234.666666","3482248078.2222223","5990219776","1982623744"
,"4096000000","12288000000",,,"8747658581.333334","2915886193.7777777","3925929984","1718816768","8537212928","2845737642.6666665","3849035776","1655885824"
,"4096000000","12288000000",,,"9444087808","3148029269.333333","3724935168","1986121728","9249352362.666666","3083117454.2222223","3655462912","1932492800"
,"4096000000","12288000000",,,"9073716565.333334","3024572188.4444447","3846324224","2306306048","8892602368","2964200789.333333","3772665856","2251509760"
,"4096000000","12288000000",,,"7406938112","2468979370.666667","3013263360","1845800960","7217435306.666667","2405811768.888889","2954604544","1783742464"
,"4096000000","12288000000",,,"9733047637.333332","3244349212.4444447","3773145088","2143412224","9547344554.666668","3182448184.888889","3706142720","2094526464"
,"4096000000","12288000000",,,"7413527210.666666","2471175736.888889","3527593984","1851711488","7219707221.333334","2406569073.777778","3463172096","1779855360"
,"4096000000","12288000000",,,"8298449578.666666","2766149859.5555553","3830456320","1911013376","8529033216","2843011072","3764342784","1858449408"
,"4096000000","12288000000",,,"10504848725.333334","3501616241.777778","6026113024","1745514496","9891219456","3297073152","5955690496","1694052352"
,"4096000000","12288000000",,,"9511108608","3170369536","5145137152","1668669440","9322923349.333332","3107641116.4444447","5069406208","1617788928"
,"4096000000","12288000000",,,"10717086378.666666","3572362126.2222223","5439270912","1777991680","10529095680","3509698560","5370523648","1724465152"
,"4096000000","12288000000",,,"10118533120","3372844373.333333","5266124800","2283786240","9924068693.333332","3308022897.7777777","5195640832","2222837760"
,"4096000000","12288000000",,,"10363093674.666666","3454364558.222222","4690620416","2106662912","10150806186.666666","3383602062.222222","4612055040","2057162752"
,"4096000000","12288000000",,,"8066176341.333334","2688725447.111111","4265287680","1714540544","7882521258.666667","2627507086.2222223","4195979264","1650249728"
,"4096000000","12288000000",,,"8778770432","2926256810.6666665","4061179904","1829834752","8583400106.666666","2861133368.888889","3987202048","1768763392"
,"4096000000","12288000000",,,"11023994197.333334","3674664732.4444447","5684654080","1953861632","10804759210.666668","3601586403.555556","5602152448","1899864064"
,"4096000000","12288000000",,,"9200080213.333334","3066693404.4444447","4298514432","1723478016","9013676032","3004558677.3333335","4220313600","1674240000"
,"4096000000","12288000000",,,"9586573312","3195524437.3333335","3975835648","1980932096","9397277354.666668","3132425784.888889","3912499200","1929236480"
,"4096000000","12288000000",,,"11212403370.666666","3737467790.2222223","5911531520","2113101824","11001090730.666668","3667030243.5555553","5836759040","2041004032"
,"4096000000","12288000000",,,"8996776618.666666","2998925539.5555553","3836317696","2017157120","8803476138.666666","2934492046.222222","3770830848","1964044288"
,"4096000000","12288000000",,,"9385119061.333332","3128373020.444444","4441600000","1685110784","9195822421.333332","3065274140.444444","4376678400","1628299264"
,"4096000000","12288000000",,,"8950801066.666668","2983600355.555556","3970691072","2281340928","8772334933.333334","2924111644.4444447","3897749504","2221842432"
,"4096000000","12288000000",,,"8192248490.666666","2730749496.888889","3823439872","2037514240","8017541120","2672513706.6666665","3769692160","1984835584"
,"4096000000","12288000000",,,"7725500416","2575166805.3333335","4067385344","1785434112","7543925418.666668","2514641806.2222223","3998097408","1714077696"
,"4096000000","12288000000",,,"8633589077.333332","2877863025.7777777","4031672320","2220720128","8457177770.666666","2838423552","3958132736","2164793344"
,"4096000000","12288000000",,,"8519906645.333333","2839968881.7777777","3491966976","2154373120","8330788181.333334","2776929393.777778","3423272960","2096517120"
,"4096000000","12288000000",,,"8405684906.666666","2801894968.888889","4170899456","1752158208","8224599381.333334","2741533127.111111","4098596864","1701490688"
,"4096000000","12288000000",,,"9353580544","3117860181.3333335","5301751808","2492551168","8760035328","2920011776","5225697280","1733525504"
,"4096000000","12288000000",,,"10424662016","3474887338.6666665","4875493376","2462228480","10220627285.333334","3406875761.7777777","4806373376","2395226112"
,"4096000000","12288000000",,,"10578718037.333334","3526239345.7777777","4111904768","2791784448","10378123264","3459374421.333333","4041994240","2730188800"
,"4096000000","12288000000",,,"8034340181.333334","2678113393.777778","3967561728","1848872960","7841670485.333334","2613890161.777778","3891593216","1793437696"
,"4096000000","12288000000",,,"11086135978.666666","3695378659.5555553","4145905664","3129139200","10887937365.333334","3629312455.1111116","4070301696","3069030400"
,"4096000000","12288000000",,,"7847533226.666667","2615844408.8888893","4160589824","2031218688","7669991424","2556663808","4097048576","1980997632"
,"4096000000","12288000000",,,"9452623872","3150874624","3812245504","1835704320","9260541269.333334","3086847089.777778","3738103808","1785970688"
,"4096000000","12288000000",,,"9465270272","3155090090.6666665","4441509888","2097426432","9276977834.666666","3092325944.888889","4376203264","2044186624"
,"4096000000","12288000000",,,"9068690773.333332","3022896924.444444","4828307456","2268049408","8883009536","2961003178.666667","4736954368","2210287616"
,"4096000000","12288000000",,,"9521585493.333334","3173861831.111111","5133021184","2103095296","9318577493.333334","3106192497.777778","5060956160","2042540032"
,"4096000000","12288000000",,,"10094211754.666666","3364737251.5555553","4332003328","2301132800","9887480490.666666","3295826830.2222223","4263669760","2238115840"
,"4096000000","12288000000",,,"8617842005.333332","2872614001.7777777","4206059520","1834844160","8418792789.333334","2806264263.1111116","4148281344","1773899776"
,"4096000000","12288000000",,,"8583494997.333333","2861164999.111111","4139057152","1779544064","8389867520","2796622506.666667","4065980416","1724694528"
,"4096000000","12288000000",,,"8929678677.333334","2976559559.111111","5927915520","1836453888","8742574080","2914191360","5848174592","1774759936"
,"4096000000","12288000000",,,"10331517610.666666","3443839203.5555553","5319770112","2292731904","10139942229.333334","3379980743.1111116","5250191360","2238230528"
