start_timestamp,end_timestamp,cpu_request_avg_container,cpu_request_sum_container,cpu_limit_avg_container,cpu_limit_sum_container,cpu_usage_sum_container,cpu_usage_avg_container,cpu_usage_max_container,cpu_usage_min_container,cpu_throttle_sum_container,cpu_throttle_avg_container,cpu_throttle_max_container
Tue Jan 31 10:29:49 UTC 2023,Tue Jan 31 10:30:49 UTC 2023,"4","12",,,,"61.05681204079501","73.65003627976694","42.26298494236641",,,
Tue Jan 31 10:30:49 UTC 2023,Tue Jan 31 10:31:50 UTC 2023,"4","12",,,,"47.15687351151111","48.371646246366666","46.5291614879",,,
Tue Jan 31 10:31:50 UTC 2023,Tue Jan 31 10:32:50 UTC 2023,"4","12",,,,"49.06270336701111","57.176790609","38.67861236666666",,,
Tue Jan 31 10:32:50 UTC 2023,Tue Jan 31 10:33:50 UTC 2023,"4","12",,,,"47.37726784695556","58.7294587488","38.442713113100005",,,
Tue Jan 31 10:33:51 UTC 2023,Tue Jan 31 10:34:51 UTC 2023,"4","12",,,,"55.96674628325555","73.31655383733329","40.31136659160002",,,
Tue Jan 31 10:34:51 UTC 2023,Tue Jan 31 10:35:51 UTC 2023,"4","12",,,,"41.789296631250004","53.888241154366675","30.055826127899977",,,
Tue Jan 31 10:35:51 UTC 2023,Tue Jan 31 10:36:52 UTC 2023,"4","12",,,,"55.038107544266644","65.31159374543337","47.33684997276662",,,
Tue Jan 31 10:36:52 UTC 2023,Tue Jan 31 10:37:52 UTC 2023,"4","12",,,,"51.984903056955574","63.16207435676661","31.40223932963333",,,
Tue Jan 31 10:37:52 UTC 2023,Tue Jan 31 10:38:53 UTC 2023,"4","12",,,,"50.183517946583336","77.86696948346665","23.905996615466695",,,
Tue Jan 31 10:38:53 UTC 2023,Tue Jan 31 10:39:53 UTC 2023,"4","12",,,,"47.734752286644444","60.171781810700004","25.330021754666692",,,
Tue Jan 31 10:39:53 UTC 2023,Tue Jan 31 10:40:54 UTC 2023,"4","12",,,,"51.94239579673332","62.84691424993325","31.584195132900035",,,
Tue Jan 31 10:40:54 UTC 2023,Tue Jan 31 10:41:54 UTC 2023,"4","12",,,,"47.48892625946665","53.1945830535334","39.55892729989998",,,
Tue Jan 31 10:41:54 UTC 2023,Tue Jan 31 10:42:55 UTC 2023,"4","12",,,,"48.0116815352278","61.47240797166669","33.1139625256333",,,
Tue Jan 31 10:42:55 UTC 2023,Tue Jan 31 10:43:55 UTC 2023,"4","12",,,,"51.74317660356117","58.62473996070015","46.58478031349999",,,
Tue Jan 31 10:43:55 UTC 2023,Tue Jan 31 10:44:56 UTC 2023,"4","12",,,,"51.500807881972165","69.45365747549998","25.297083407533258",,,
Tue Jan 31 10:44:56 UTC 2023,Tue Jan 31 10:45:56 UTC 2023,"4","12",,,,"50.54919012989998","75.71049006679992","32.28576791313341",,,
Tue Jan 31 10:45:56 UTC 2023,Tue Jan 31 10:46:56 UTC 2023,"4","12",,,,"53.565911036722255","63.000533295933565","38.76420216373323",,,
Tue Jan 31 10:46:56 UTC 2023,Tue Jan 31 10:47:57 UTC 2023,"4","12",,,,"47.782134673583315","66.2662351888665","28.20492912906678",,,
Tue Jan 31 10:47:57 UTC 2023,Tue Jan 31 10:48:57 UTC 2023,"4","12",,,,"54.526108529927825","66.47299326473343","50.12594301203329",,,
Tue Jan 31 10:48:57 UTC 2023,Tue Jan 31 10:49:58 UTC 2023,"4","12",,,,"45.82582921858331","63.97080183496655","23.343695911400086",,,
Tue Jan 31 10:49:58 UTC 2023,Tue Jan 31 10:50:58 UTC 2023,"4","12",,,,"52.32585284958331","60.58249562676671","41.222610474966494",,,
Tue Jan 31 10:50:58 UTC 2023,Tue Jan 31 10:51:59 UTC 2023,"4","12",,,,"51.827720555455585","72.07322956303324","37.80862722236682",,,
Tue Jan 31 10:51:59 UTC 2023,Tue Jan 31 10:52:59 UTC 2023,"4","12",,,,"48.56671083852771","59.64786939820018","27.808134966633226",,,
Tue Jan 31 10:52:59 UTC 2023,Tue Jan 31 10:54:00 UTC 2023,"4","12",,,,"50.00625122357233","58.857690534166856","42.50410031753369",,,
Tue Jan 31 10:54:00 UTC 2023,Tue Jan 31 10:55:00 UTC 2023,"4","12",,,,"51.14756875534998","72.36235697820035","35.302246943499874",,,
Tue Jan 31 10:55:00 UTC 2023,Tue Jan 31 10:56:00 UTC 2023,"4","12",,,,"47.40264060048325","59.47370048013351","26.700991368833154",,,
Tue Jan 31 10:56:00 UTC 2023,Tue Jan 31 10:57:01 UTC 2023,"4","12",,,,"52.4667380503834","77.02247505623333","39.248812392700344",,,
Tue Jan 31 10:57:01 UTC 2023,Tue Jan 31 10:58:01 UTC 2023,"4","12",,,,"47.112730314238924","59.73287037783351","31.934154913133533",,,
Tue Jan 31 10:58:01 UTC 2023,Tue Jan 31 10:59:02 UTC 2023,"4","12",,,,"53.72169324457775","68.47278284193308","39.7434721523338",,,
Tue Jan 31 10:59:02 UTC 2023,Tue Jan 31 11:00:02 UTC 2023,"4","12",,,,"50.55215472215002","59.04141874856675","47.15093091546684",,,
