start_timestamp,end_timestamp,cpu_request_avg_container,cpu_request_sum_container,cpu_limit_avg_container,cpu_limit_sum_container,cpu_usage_sum_container,cpu_usage_avg_container,cpu_usage_max_container,cpu_usage_min_container,cpu_throttle_sum_container,cpu_throttle_avg_container,cpu_throttle_max_container
Fri Jan 13 02:16:46 UTC 2023,Fri Jan 13 02:31:46 UTC 2023,"4","12",,,"10.759712763838328","3.5865709212794425","3.872738442718293","3.2627142527261404",,,
Fri Jan 13 02:31:46 UTC 2023,Fri Jan 13 02:46:47 UTC 2023,"4","12",,,"10.792199506536374","3.5973998355121246","3.9491962113184855","3.2278826678447703",,,
Fri Jan 13 02:46:47 UTC 2023,Fri Jan 13 03:01:47 UTC 2023,"4","12",,,"10.81823737222812","3.60607912407604","3.9227810240816323","3.238967651889349",,,
Fri Jan 13 03:01:47 UTC 2023,Fri Jan 13 03:16:47 UTC 2023,"4","12",,,"10.796440383522025","3.598813461174008","3.9447981533741023","3.2697554185589848",,,
Fri Jan 13 03:16:47 UTC 2023,Fri Jan 13 03:31:48 UTC 2023,"4","12",,,"10.943169352620847","3.6477231175402824","4.774309453137081","3.2938242831586484",,,
Fri Jan 13 03:31:48 UTC 2023,Fri Jan 13 03:46:48 UTC 2023,"4","12",,,"41.50272770502987","13.834242568343292","16.336402025911095","5.118896001296256",,,
Fri Jan 13 03:46:48 UTC 2023,Fri Jan 13 04:01:49 UTC 2023,"4","12",,,"45.72527982789801","15.241759942632669","16.441966147310342","13.626976275892446",,,
Fri Jan 13 04:01:49 UTC 2023,Fri Jan 13 04:16:49 UTC 2023,"4","12",,,"45.949291680435245","15.316430560145083","16.554251307431066","13.917611964966206",,,
Fri Jan 13 04:16:49 UTC 2023,Fri Jan 13 04:31:49 UTC 2023,"4","12",,,"45.85196657665319","15.283988858884396","16.716027213129458","13.880330166411241",,,
Fri Jan 13 04:31:49 UTC 2023,Fri Jan 13 04:46:50 UTC 2023,"4","12",,,"45.64346891038704","15.214489636795683","16.091254892740917","13.77416595537819",,,
Fri Jan 13 04:46:50 UTC 2023,Fri Jan 13 05:01:50 UTC 2023,"4","12",,,"46.028047731285525","15.342682577095175","16.498042627529205","14.210470913825729",,,
Fri Jan 13 05:01:50 UTC 2023,Fri Jan 13 05:16:51 UTC 2023,"4","12",,,"45.511194718583006","15.170398239527668","16.36773268092139","13.705268264452377",,,
Fri Jan 13 05:16:51 UTC 2023,Fri Jan 13 05:31:51 UTC 2023,"4","12",,,"45.673358123408974","15.224452707802989","16.38476717469662","14.108211044625689",,,
Fri Jan 13 05:31:51 UTC 2023,Fri Jan 13 05:46:52 UTC 2023,"4","12",,,"45.80948132312392","15.269827107707975","16.802915840423534","13.7021058638744",,,
Fri Jan 13 05:46:52 UTC 2023,Fri Jan 13 06:01:52 UTC 2023,"4","12",,,"45.69697202705882","15.232324009019607","16.449243566659494","13.758746689448515",,,
Fri Jan 13 06:01:52 UTC 2023,Fri Jan 13 06:16:53 UTC 2023,"4","12",,,"45.75365743835912","15.251219146119706","16.385299994510692","14.038181585248475",,,
Fri Jan 13 06:16:53 UTC 2023,Fri Jan 13 06:31:53 UTC 2023,"4","12",,,"45.67207575655679","15.224025252185594","16.639896238339528","13.842501082492095",,,
Fri Jan 13 06:31:53 UTC 2023,Fri Jan 13 06:46:54 UTC 2023,"4","12",,,"58.8919813759258","19.630660458641934","22.579569229885106","14.708062557777806",,,
Fri Jan 13 06:46:54 UTC 2023,Fri Jan 13 07:01:55 UTC 2023,"4","12",,,"62.96382645058267","20.987942150194222","23.455067226195844","18.716033872931774",,,
Fri Jan 13 07:01:55 UTC 2023,Fri Jan 13 07:16:56 UTC 2023,"4","12",,,"62.66000927978686","20.886669759928957","23.189179700055117","19.38448109526439",,,
Fri Jan 13 07:16:56 UTC 2023,Fri Jan 13 07:31:56 UTC 2023,"4","12",,,"62.6673323642061","20.8891107880687","22.947423252296744","18.899702244723944",,,
Fri Jan 13 07:31:56 UTC 2023,Fri Jan 13 07:46:57 UTC 2023,"4","12",,,"63.210395686219385","21.070131895406462","23.129834002692736","19.501739421593864",,,
Fri Jan 13 07:46:57 UTC 2023,Fri Jan 13 08:01:57 UTC 2023,"4","12",,,"62.83968572269895","20.94656190756632","23.00646459557444","19.273772283185583",,,
Fri Jan 13 08:01:57 UTC 2023,Fri Jan 13 08:16:58 UTC 2023,"4","12",,,"62.858107107193405","20.95270236906447","22.954827984841163","19.0751496228679",,,
Fri Jan 13 08:16:58 UTC 2023,Fri Jan 13 08:31:59 UTC 2023,"4","12",,,"63.2347810329965","21.07826034433217","23.272353842153386","19.49817016051858",,,
Fri Jan 13 08:31:59 UTC 2023,Fri Jan 13 08:47:00 UTC 2023,"4","12",,,"62.95521663620262","20.985072212067543","23.27530777043812","19.165990520729167",,,
Fri Jan 13 08:47:00 UTC 2023,Fri Jan 13 09:02:00 UTC 2023,"4","12",,,"63.035201823359145","21.011733941119715","22.94398769544147","19.184289606209372",,,
Fri Jan 13 09:02:00 UTC 2023,Fri Jan 13 09:17:01 UTC 2023,"4","12",,,"63.067537799354014","21.022512599784672","23.12443787696668","18.949747036511287",,,
Fri Jan 13 09:17:01 UTC 2023,Fri Jan 13 09:32:01 UTC 2023,"4","12",,,"62.8377105681225","20.945903522707503","22.748323885107382","17.073192810641117",,,
Fri Jan 13 09:32:01 UTC 2023,Fri Jan 13 09:47:02 UTC 2023,"4","12",,,"22.429504940035326","7.476501646678441","18.345659814167046","4.948589739588917",,,
Fri Jan 13 09:47:02 UTC 2023,Fri Jan 13 10:02:02 UTC 2023,"4","12",,,"19.608750239850572","6.53625007995019","6.978378143066678","6.012517876455699",,,
Fri Jan 13 10:02:02 UTC 2023,Fri Jan 13 10:17:02 UTC 2023,"4","12",,,"19.38603302407487","6.462011008024957","6.946788216563356","5.958743636180751",,,
Fri Jan 13 10:17:02 UTC 2023,Fri Jan 13 10:32:02 UTC 2023,"4","12",,,"19.306829755865373","6.435609918621791","6.8686901834077645","5.981456436649531",,,
Fri Jan 13 10:32:02 UTC 2023,Fri Jan 13 10:47:03 UTC 2023,"4","12",,,"19.329940996271166","6.443313665423722","6.899618547433056","6.058017887158699",,,
Fri Jan 13 10:47:03 UTC 2023,Fri Jan 13 11:02:03 UTC 2023,"4","12",,,"19.293739927078335","6.431246642359444","6.9089807769482","5.981862310248565",,,
Fri Jan 13 11:02:03 UTC 2023,Fri Jan 13 11:17:03 UTC 2023,"4","12",,,"19.198207327167975","6.399402442389325","6.7821049339482915","5.572657398977834",,,
Fri Jan 13 11:17:03 UTC 2023,Fri Jan 13 11:32:04 UTC 2023,"4","12",,,"18.929073131099734","6.309691043699912","6.914517037036691","5.235147883569718",,,
Fri Jan 13 11:32:04 UTC 2023,Fri Jan 13 11:47:04 UTC 2023,"4","12",,,"19.24942688953505","6.416475629845017","6.8317095356716075","5.97773300637836",,,
Fri Jan 13 11:47:04 UTC 2023,Fri Jan 13 12:02:04 UTC 2023,"4","12",,,"19.32897124188201","6.442990413960669","6.836671238415012","6.008871822448068",,,
Fri Jan 13 12:02:04 UTC 2023,Fri Jan 13 12:17:05 UTC 2023,"4","12",,,"19.145131713712882","6.381710571237627","6.828329649602961","6.026510427840469",,,
Fri Jan 13 12:17:05 UTC 2023,Fri Jan 13 12:32:05 UTC 2023,"4","12",,,"19.18962085947418","6.396540286491392","6.915388701629341","5.927382623888897",,,
Fri Jan 13 12:32:05 UTC 2023,Fri Jan 13 12:47:05 UTC 2023,"4","12",,,"7.77669951369003","2.59223317123001","6.482584014033072","1.5055787057296752",,,
Fri Jan 13 12:47:05 UTC 2023,Fri Jan 13 13:02:05 UTC 2023,"4","12",,,"4.962440999467529","1.6541469998225096","1.744669732133237","1.503773447274472",,,
Fri Jan 13 13:02:05 UTC 2023,Fri Jan 13 13:17:06 UTC 2023,"4","12",,,"4.958004153953411","1.6526680513178038","1.777883812352256","1.5236687249262575",,,
Fri Jan 13 13:17:06 UTC 2023,Fri Jan 13 13:32:06 UTC 2023,"4","12",,,"4.926839434771976","1.6422798115906585","1.7532332051338422","1.509792665103278",,,
Fri Jan 13 13:32:06 UTC 2023,Fri Jan 13 13:47:06 UTC 2023,"4","12",,,"4.94553594304329","1.64851198101443","1.7641966803887583","1.5027484102666173",,,
Fri Jan 13 13:47:06 UTC 2023,Fri Jan 13 14:02:07 UTC 2023,"4","12",,,"4.945149412961578","1.6483831376538591","1.7783384178549533","1.5187581491294422",,,
Fri Jan 13 14:02:07 UTC 2023,Fri Jan 13 14:17:07 UTC 2023,"4","12",,,"4.944974006392777","1.6483246687975925","1.7552209031587056","1.5268526225376668",,,
Fri Jan 13 14:17:07 UTC 2023,Fri Jan 13 14:32:07 UTC 2023,"4","12",,,"4.961013442932342","1.653671147644114","1.7783217346140494","1.496284548092323",,,
Fri Jan 13 14:32:07 UTC 2023,Fri Jan 13 14:47:07 UTC 2023,"4","12",,,"4.954706387110022","1.6515687957033407","1.768277105388956","1.5303274114254035",,,
Fri Jan 13 14:47:07 UTC 2023,Fri Jan 13 15:02:08 UTC 2023,"4","12",,,"4.933907281074299","1.6446357603580997","1.7675266491404424","1.499834687189475",,,
Fri Jan 13 15:02:08 UTC 2023,Fri Jan 13 15:17:08 UTC 2023,"4","12",,,"4.944102311700499","1.6480341039001662","1.767995354603907","1.501219506114204",,,
Fri Jan 13 15:17:08 UTC 2023,Fri Jan 13 15:32:08 UTC 2023,"4","12",,,"4.916773402884308","1.638924467628103","1.7815882190553194","1.5140103931556008",,,
Fri Jan 13 15:32:08 UTC 2023,Fri Jan 13 15:47:08 UTC 2023,"4","12",,,"7.934423875061924","2.644807958353975","3.1367928247890196","1.5827466533378407",,,
Fri Jan 13 15:47:08 UTC 2023,Fri Jan 13 16:02:09 UTC 2023,"4","12",,,"8.513656673349328","2.8378855577831086","3.0314252890336015","2.648587525641132",,,
Fri Jan 13 16:02:09 UTC 2023,Fri Jan 13 16:17:09 UTC 2023,"4","12",,,"8.568237234468029","2.856079078156009","3.033143539648262","2.6405762184074977",,,
Fri Jan 13 16:17:09 UTC 2023,Fri Jan 13 16:32:09 UTC 2023,"4","12",,,"8.60965526796279","2.86988508932093","3.126673015159624","2.6672048002110658",,,
Fri Jan 13 16:32:09 UTC 2023,Fri Jan 13 16:47:10 UTC 2023,"4","12",,,"8.58995068299662","2.8633168943322063","3.1127576306660627","2.6897045203329375",,,
Fri Jan 13 16:47:10 UTC 2023,Fri Jan 13 17:02:10 UTC 2023,"4","12",,,"8.604124600427607","2.868041533475869","3.1191218271627332","2.6359814219288875",,,
Fri Jan 13 17:02:10 UTC 2023,Fri Jan 13 17:17:10 UTC 2023,"4","12",,,"8.582832515559303","2.860944171853101","3.13149794296327","2.61635920714794",,,
Fri Jan 13 17:17:10 UTC 2023,Fri Jan 13 17:32:10 UTC 2023,"4","12",,,"8.511541487306355","2.8371804957687847","3.039841477659152","2.653321433047488",,,
Fri Jan 13 17:32:10 UTC 2023,Fri Jan 13 17:47:11 UTC 2023,"4","12",,,"8.583270728760457","2.8610902429201523","3.0702025061516367","2.640723487303627",,,
Fri Jan 13 17:47:11 UTC 2023,Fri Jan 13 18:02:11 UTC 2023,"4","12",,,"8.606538940303713","2.8688463134345707","3.0813555393186918","2.673477652751737",,,
Fri Jan 13 18:02:11 UTC 2023,Fri Jan 13 18:17:11 UTC 2023,"4","12",,,"8.500220869139849","2.83340695637995","3.0511031205593437","2.5826416993487835",,,
Fri Jan 13 18:17:11 UTC 2023,Fri Jan 13 18:32:12 UTC 2023,"4","12",,,"8.559080244651883","2.853026748217294","3.0457942131855007","2.6686616036333835",,,
