,network_sum_pod,network_avg_pod,network_max_pod,network_min_pod
,"316.89829504056996","105.63276501352333","106.90206917854033","104.85287356321841"
,"316.3882883030749","105.46276276769163","107.98316130871198","103.14765572999505"
,"313.71022870282155","104.57007623427384","105.69038293600548","103.77846645647125"
,"318.19709453799675","106.06569817933224","108.10580621423567","104.9816091954023"
,"319.4117509618977","106.7705114446878","107.95363568330814","105.4859902687174"
,"314.10625159835286","104.70208386611762","106.22638659718302","102.32570002283849"
,"318.4422512034225","106.14741706780751","107.26396046305106","104.87622342523213"
,"314.4997047995456","104.83323493318187","106.5216428512215","103.04617356645538"
,"319.1510957369128","106.38369857897092","107.54855612046164","105.7161326896555"
,"315.84875703579075","105.28291901193026","107.5376393661551","103.56744792163582"
,"313.0549866379872","104.3516622126624","107.37902158891018","102.31480598080405"
,"315.6043204642408","105.20144015474693","106.24682741477031","103.8998578264362"
,"315.1117216561217","105.03724055204059","107.74861571026895","103.46193865421807"
,"317.607937574535","105.86931252484501","106.81957808168777","105.33521402587334"
,"317.9923785703631","105.99745952345435","107.99451731848272","104.29328944552807"
,"316.02983415217903","105.34327805072633","106.66245737237831","104.04560694206083"
,"319.7259855953687","106.57532853178958","108.34060123736067","105.04233278745384"
,"312.70769805729554","104.23589935243186","105.35221312099058","103.17294043440414"
,"316.1971630641725","105.39905435472417","106.88276396193011","103.38132535047316"
,"315.58050852260016","105.19350284086673","108.49191054643984","102.78634573854326"
,"317.2340135165691","105.7446711721897","106.16279294246704","105.42230882511404"
,"322.0518113670583","107.35060378901943","110.23165124331273","104.96621076594906"
,"314.3012592867566","104.76708642891886","105.6154332715188","103.82757322625748"
,"318.48531040002365","106.16177013334122","108.2693327549339","103.51806060497218"
,"315.10785912798684","105.03595304266227","105.61926644120611","104.14092198001524"
,"314.2688689000491","104.7562896333497","107.2528086506326","102.646587071132"
,"318.27663936138","106.09221312046","106.71923742123188","105.71696176891052"
,"315.02858310902093","105.009527703007","106.40626768050785","102.92057648273695"
,"316.75547341903257","105.5851578063442","107.89430650568258","103.51128583576354"
,"315.80464216597176","105.26821405532395","107.1507657925189","103.68606028149891"
,"316.22609357806516","105.40869785935507","106.30247186264681","103.69885057471265"
,"314.8958204487729","104.96527348292432","105.96292717050254","104.27312316332785"
,"315.9689812319675","105.32299374398919","107.21776625016606","103.74431843007731"
,"316.85963548304005","105.6198784943467","106.90320477951738","104.46436781609196"
,"313.26893718726024","104.42297906242008","106.60227052059356","102.28505747126438"
,"314.5966357677472","104.86554525591575","106.02652082521853","103.91034482758621"
,"316.4546631704924","105.48488772349745","106.5581114463544","104.6528735632184"
,"315.3420334233163","105.11401114110544","107.22019434285654","103.68045977011495"
,"318.2015748405985","106.06719161353283","107.2958277141617","105.35172413793104"
,"316.9584813263079","105.65282710876929","107.81595259067568","103.96091954022988"
,"314.44765341593296","104.81588447197765","105.70052697915133","103.76551724137933"
,"316.46666734127194","105.48888911375731","106.60000067460527","104.27586206896552"
,"312.41731025754245","104.13910341918081","104.34942528735633","103.73793103448277"
,"317.2477013852787","105.74923379509289","107.19252897148556","105.00689655172414"
,"320.42493819252286","106.80831273084095","109.24332899712056","105.27586206896552"
,"319.8243740390025","106.60812467966751","108.23816714245078","104.24367816091954"
,"316.1228171211148","105.37427237370494","107.74120792571247","102.72873563218391"
,"315.21793734320516","105.07264578106839","107.23862699837757","103.57241379310346"
,"317.16464748650156","105.7215491621672","106.84510725661647","104.95862068965519"
,"314.1436898398618","104.71456327995392","107.93909213871233","102.57701149425289"
,"316.87319421099767","105.62439807033256","109.37375268296138","102.82587830964547"
,"316.62426710243585","105.54142236747862","106.85185330933238","103.89655172413794"
,"317.21305404881866","105.73768468293954","108.53949083042784","104.18390804597702"
,"320.9603930327853","106.98679767759509","108.68453096381978","105.34712643678161"
,"317.185319981887","105.72843999396233","107.92784871751917","104.15402298850574"
,"318.303169519142","106.10105650638067","108.41581319730292","104.82758620689656"
,"317.5390534122343","105.84635113741143","107.21951318234919","105.13793103448278"
,"315.76187337522066","105.25395779174022","106.55727567407119","104.25057471264368"
,"318.39119252416396","106.13039750805464","107.92222700692257","104.46896551724139"
,"318.83210581667026","106.27736860555675","108.40681846034839","104.88735632183908"
,"317.4428176489094","105.81427254963646","107.61753029258755","104.64137931034483"
,"317.2886151197677","105.76287170658924","108.55298293585965","102.76551724137933"
,"316.7142430678766","105.57141435595888","107.59954081867848","104.52159880092229"
,"316.68283938722425","105.56094646240808","107.420770421707","104.45057471264369"
,"317.1377574463983","105.7125858154661","106.2986769866282","105.06666666666666"
,"319.17895249219754","106.39298416406584","108.56647504129147","104.0561556118256"
,"315.18728263090577","105.06242754363527","108.3550987228598","103.2"
,"318.59751465403826","106.1991715513461","109.71681449758664","104.31264367816094"
,"319.04213488823774","106.34737829607926","110.00051719446736","103.69679010756346"
,"320.3435098572431","106.78116995241436","107.99868227103615","105.01839080459771"
,"318.27269390549577","106.0908979684986","107.72096976756475","103.71494252873563"
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
