start_timestamp,end_timestamp,cpu_request_avg_container,cpu_request_sum_container,cpu_limit_avg_container,cpu_limit_sum_container,cpu_usage_sum_container,cpu_usage_avg_container,cpu_usage_max_container,cpu_usage_min_container,cpu_throttle_sum_container,cpu_throttle_avg_container,cpu_throttle_max_container	,mem_request_avg_container,mem_request_sum_container,mem_limit_avg_container,mem_limit_sum_container,mem_usage_sum_container,mem_usage_avg_container,mem_usage_max_container,mem_usage_min_container,mem_rss_sum_container,mem_rss_avg_container,mem_rss_max_container,mem_rss_min_container	,network_sum_pod,network_avg_pod,network_max_pod,network_min_pod
Wed Jan  4 10:26:35 UTC 2023,Wed Jan  4 10:41:36 UTC 2023,"4","12",,,,,,,,,	,"4096000000","12288000000",,,"3287904256","273992021.3333334","3637878784","0","3251908608","270992384.00000006","3603836928","0"	,"37.949028807403735","6.325956217806378","8.134010477956084","3.977777777777778"
Wed Jan  4 10:41:36 UTC 2023,Wed Jan  4 10:56:36 UTC 2023,"4","12",,,"7.072583838816254","2.357527946272085","2.9950056536481484","0.5284709566565311",,,	,"4096000000","12288000000",,,"6768037447.569893","2263138480.1720433","3309821952","1507368960","6649465030.193548","2216488343.3978496","3259334656","1460436992"	,"326.3424592099365","108.7808197366455","111.17916836646522","106.85977011494253"
Wed Jan  4 10:56:36 UTC 2023,Wed Jan  4 11:11:36 UTC 2023,"4","12",,,"7.664619739708642","2.554873246569547","2.7555574831074092","2.37421620432963",,,	,"4096000000","12288000000",,,"6959370636.387096","2319790212.129032","3583926272","1607409664","6820167283.612903","2273389094.537634","3539947520","1560788992"	,"319.7270335485603","106.5756778495201","107.17959630421672","105.67586206896553"
Wed Jan  4 11:11:36 UTC 2023,Wed Jan  4 11:26:37 UTC 2023,"4","12",,,"7.656916204386156","2.5523054014620516","2.7438935966888898","2.4031789213333337",,,	,"4096000000","12288000000",,,"6842006494.967743","2280668831.6559143","3373400064","1655058432","6703941962.32258","2234647320.7741933","3329380352","1613623296"	,"321.3934241259191","107.13114137530638","108.92426559886009","104.57241379310346"
Wed Jan  4 11:26:37 UTC 2023,Wed Jan  4 11:41:37 UTC 2023,"4","12",,,"7.650381076023774","2.5501270253412582","2.677568753196297","2.3916398550296303",,,	,"4096000000","12288000000",,,"6895130822.193549","2298376940.731183","3260235776","1555673088","6757123633.548388","2252374544.516129","3215941632","1508581376"	,"323.4961606362143","107.83205354540476","108.93365932652047","106.48735632183909"
Wed Jan  4 11:41:37 UTC 2023,Wed Jan  4 11:56:37 UTC 2023,"4","12",,,"7.652656431990248","2.5508854773300826","2.715819553366668","2.4082987640444453",,,	,"4096000000","12288000000",,,"7044199324.903225","2348066441.634408","3227656192","1574019072","6903399853.4193535","2301133284.473118","3183353856","1526157312"	,"323.18554379434073","107.72851459811358","110.34634694199694","104.64367816091955"
Wed Jan  4 11:56:37 UTC 2023,Wed Jan  4 12:11:38 UTC 2023,"4","12",,,"7.647821566725481","2.5492738555751604","2.7924769693888907","2.3988665386962937",,,	,"4096000000","12288000000",,,"6671574181.161289","2223858060.3870964","3642675200","1616994304","6533889123.096774","2177963041.032258","3593084928","1568415744"	,"316.2037196127048","105.40123987090158","107.09398574366533","102.55402298850575"
Wed Jan  4 12:11:38 UTC 2023,Wed Jan  4 12:26:38 UTC 2023,"4","12",,,"7.6985991812440435","2.566199727081348","2.7054467314333364","2.391308016244444",,,	,"4096000000","12288000000",,,"6937384365.419355","2312461455.1397853","3619405824","1639047168","6798347759.483871","2266115919.827957","3575160832","1592983552"	,"317.05242580750075","105.68414193583358","106.52845645708395","104.00459770114944"
Wed Jan  4 12:26:38 UTC 2023,Wed Jan  4 12:41:38 UTC 2023,"4","12",,,"7.6977285581559265","2.565909519385309","2.717460443537035","2.3935399521444465",,,	,"4096000000","12288000000",,,"6875069671.225809","2291689890.4086027","3578712064","1570779136","6736536609.032258","2245512203.0107527","3533750272","1524252672"	,"324.2812062907021","108.09373543023402","108.76331917995981","107.17701149425288"
Wed Jan  4 12:41:38 UTC 2023,Wed Jan  4 12:56:39 UTC 2023,"4","12",,,"7.6508442608259255","2.550281420275309","2.73524916037037","2.424526857870364",,,	,"4096000000","12288000000",,,"7250393418.322581","2416797806.107527","3812683776","1713278976","7112455068.903226","2370818356.3010755","3769434112","1665699840"	,"320.26503047711543","106.75501015903848","107.3188347371254","105.7977011494253"
Wed Jan  4 12:56:39 UTC 2023,Wed Jan  4 13:11:39 UTC 2023,"4","12",,,"7.691418575850124","2.5638061919500412","2.7724619527222214","2.3816581175296223",,,	,"4096000000","12288000000",,,"7368375130.838709","2456125043.612903","3513180160","1573216256","7230194192.516129","2410064730.83871","3470012416","1523261440"	,"320.9600383504198","106.98667945013992","108.25684114418614","104.85517241379311"
Wed Jan  4 13:11:39 UTC 2023,Wed Jan  4 13:26:39 UTC 2023,"4","12",,,"7.65263002398074","2.550876674660247","2.743916160692593","2.377260377240735",,,	,"4096000000","12288000000",,,"7201115235.096775","2400371745.0322585","3594354688","1663385600","7062859643.870968","2354286547.9569893","3546660864","1622548480"	,"321.81153349767703","107.27051116589234","109.33339087044949","105.40459770114944"
Wed Jan  4 13:26:39 UTC 2023,Wed Jan  4 13:41:40 UTC 2023,"4","12",,,"7.656272198783087","2.5520907329276956","2.72311127530741","2.4021214295074094",,,	,"4096000000","12288000000",,,"7544477894.19355","2514825964.731183","3749031936","1701998592","7404750781.935484","2468250260.645161","3696574464","1653571584"	,"320.16200496069666","106.72066832023222","107.99792412141392","105.35172413793104"
Wed Jan  4 13:41:40 UTC 2023,Wed Jan  4 13:56:40 UTC 2023,"4","12",,,"7.6381107610549925","2.546036920351664","2.7662281437074046","2.344725801729631",,,	,"4096000000","12288000000",,,"7179439863.741936","2393146621.2473116","3658084352","1676066816","7040620610.064514","2346873536.6881714","3608907776","1636556800"	,"324.54568114305994","108.18189371435332","109.78308885736965","106.31724137931036"
Wed Jan  4 13:56:40 UTC 2023,Wed Jan  4 14:11:40 UTC 2023,"4","12",,,"7.630661205201482","2.543553735067161","2.7458037372333317","2.367000430729631",,,	,"4096000000","12288000000",,,"7174711626.322581","2391570542.107527","3935264768","1703698432","7035342187.354839","2345114062.451613","3884122112","1662836736"	,"317.90471874968716","105.96823958322905","107.02357848308692","104.80919540229885"
